plot;plot_code;nurse;nurse_code;oc_bio01;oc_bio02;oc_bio03;oc_bio04;oc_bio05;oc_bio06;oc_bio07;oc_bio08;oc_bio09;oc_bio10;oc_bio11;oc_bio12;oc_bio13;oc_bio14;oc_bio15;oc_bio16;oc_bio17;oc_bio18;oc_bio19;cic_bio01;cd_abs_bio01;cd_bio01;cic_bio02;cd_abs_bio02;cd_bio02;cic_bio03;cd_abs_bio03;cd_bio03;cic_bio04;cd_abs_bio04;cd_bio04;cic_bio05;cd_abs_bio05;cd_bio05;cic_bio06;cd_abs_bio06;cd_bio06;cic_bio07;cd_abs_bio07;cd_bio07;cic_bio08;cd_abs_bio08;cd_bio08;cic_bio09;cd_abs_bio09;cd_bio09;cic_bio10;cd_abs_bio10;cd_bio10;cic_bio11;cd_abs_bio11;cd_bio11;cic_bio12;cd_abs_bio12;cd_bio12;cic_bio13;cd_abs_bio13;cd_bio13;cic_bio14;cd_abs_bio14;cd_bio14;cic_bio15;cd_abs_bio15;cd_bio15;cic_bio16;cd_abs_bio16;cd_bio16;cic_bio17;cd_abs_bio17;cd_bio17;cic_bio18;cd_abs_bio18;cd_bio18;cic_bio19;cd_abs_bio19;cd_bio19
18;CHAZA;facil;CHAZA_facil;141;106;340;6742;315;2;313;72;244;244;55;649;92;5;53;262;19;19;254;149.616340803203;8.61634080320306;8.61634080320306;92.3666668808782;-13.6333331191218;-13.6333331191218;332.793067751646;-7.20693224835446;-7.20693224835446;5780.3586007768;-961.6413992232;-961.6413992232;282.67537452081;-32.3246254791896;-32.3246254791896;25.378921684245;23.378921684245;23.378921684245;270.94630605592;-42.05369394408;-42.05369394408;132.29810616079;60.2981061607903;60.2981061607903;234.890277674602;-9.10972232539751;-9.10972232539751;239.239040690348;-4.76095930965201;-4.76095930965201;68.3266160989376;13.3266160989376;13.3266160989376;586.161667536416;-62.8383324635837;-62.8383324635837;82.3895890874891;-9.61041091251094;-9.61041091251094;8.62732247941939;3.62732247941939;3.62732247941939;39.5020590751785;-13.4979409248215;-13.4979409248215;228.184042661979;-33.8159573380215;-33.8159573380215;28.8117412767186;9.81174127671864;9.81174127671864;30.7959503502686;11.7959503502686;11.7959503502686;155.59940118081;-98.4005988191897;-98.4005988191897
19;CHAZB;facil;CHAZB_facil;148;106;339;6774;322;9;314;78;251;251;62;631;90;5;54;256;19;19;248;147.055743391676;-0.944256608323627;-0.944256608323627;90.8148177171031;-15.1851822828969;-15.1851822828969;331.594279581043;-7.40572041895717;-7.40572041895717;5809.17286159513;-964.82713840487;-964.82713840487;280.372794380699;-41.627205619301;-41.627205619301;24.4138971062387;15.4138971062387;15.4138971062387;268.367145630278;-45.6328543697219;-45.6328543697219;126.731979863295;48.7319798632946;48.7319798632946;233.372871030782;-17.6271289692179;-17.6271289692179;236.733205188157;-14.2667948118426;-14.2667948118426;65.1657953696488;3.16579536964876;3.16579536964876;607.910282938504;-23.0897170614955;-23.0897170614955;83.4289560610586;-6.57104393894137;-6.57104393894137;10.9404811475848;5.94048114758482;5.94048114758482;37.8249776241694;-16.1750223758306;-16.1750223758306;231.931936665763;-24.0680633342371;-24.0680633342371;36.5339591496728;17.5339591496728;17.5339591496728;37.5344972511006;18.5344972511006;18.5344972511006;156.522732815877;-91.4772671841234;-91.4772671841234
20;CHIM;facil;CHIM_facil;130;107;342;6679;303;-9;311;62;231;231;45;672;96;5;53;272;21;21;260;135.470649261868;5.47064926186766;5.47064926186766;95.918400236792;-11.081599763208;-11.081599763208;329.795380347528;-12.2046196524723;-12.2046196524723;5821.28537673158;-857.714623268416;-857.714623268416;272.486160000928;-30.5138399990719;-30.5138399990719;17.3566683963493;8.35666839634934;26.3566683963493;288.478650111709;-22.5213498882906;-22.5213498882906;128.730243056778;66.7302430567778;66.7302430567778;212.814958865679;-18.1850411343215;-18.1850411343215;225.362646031482;-5.63735396851763;-5.63735396851763;57.9133433337121;12.9133433337121;12.9133433337121;587.742301440101;-84.2576985598993;-84.2576985598993;81.1745619821689;-14.8254380178311;-14.8254380178311;13.728334580572;8.72833458057197;8.72833458057197;34.3962678822828;-18.6037321177172;-18.6037321177172;228.724912500168;-43.275087499832;-43.275087499832;44.0063680120092;23.0063680120092;23.0063680120092;50.1761566235446;29.1761566235446;29.1761566235446;135.142780213909;-124.857219786091;-124.857219786091
21;SEGUR;facil;SEGUR_facil;109;103;342;6511;279;-22;301;42;208;208;27;772;105;10;47;295;40;40;275;113.427346752186;4.42734675218577;4.42734675218577;88.1917609444797;-14.8082390555203;-14.8082390555203;318.429574511974;-23.5704254880264;-23.5704254880264;5920.23940323016;-590.760596769839;-590.760596769839;254.905957976353;-24.0940420236467;-24.0940420236467;3.72702076806686;-18.2729792319331;25.7270207680669;266.874729902538;-34.125270097462;-34.125270097462;96.6341851384863;54.6341851384863;54.6341851384863;171.438467585495;-36.5615324145055;-36.5615324145055;200.009109063666;-7.99089093633367;-7.99089093633367;40.1933151031986;13.1933151031986;13.1933151031986;655.010546684147;-116.989453315853;-116.989453315853;79.9719566502825;-25.0280433497175;-25.0280433497175;24.7444437065128;14.7444437065128;14.7444437065128;25.5455581988634;-21.4544418011366;-21.4544418011366;226.540509125524;-68.4594908744762;-68.4594908744762;86.5008143444151;46.5008143444151;46.5008143444151;92.4883909719647;52.4883909719647;52.4883909719647;152.997231087338;-122.002768912662;-122.002768912662
22;NCABL;facil;NCABL_facil;112;103;341;6538;283;-19;302;45;212;212;30;756;106;9;49;296;35;35;278;114.749838566083;2.74983856608274;2.74983856608274;90.6575574458727;-12.3424425541273;-12.3424425541273;324.868053345426;-16.1319466545737;-16.1319466545737;5966.84225687764;-571.157743122364;-571.157743122364;263.935950317832;-19.0640496821677;-19.0640496821677;3.33735728891401;-15.662642711086;22.337357288914;274.5611373289;-27.4388626711001;-27.4388626711001;77.1852752100226;32.1852752100226;32.1852752100226;191.635225792256;-20.3647742077438;-20.3647742077438;205.38841550965;-6.61158449034986;-6.61158449034986;40.7404857633501;10.7404857633501;10.7404857633501;616.399023636691;-139.600976363309;-139.600976363309;78.386717528039;-27.613282471961;-27.613282471961;22.0557329260152;13.0557329260152;13.0557329260152;27.1851500578799;-21.8148499421201;-21.8148499421201;219.738017110411;-76.2619828895886;-76.2619828895886;71.9152698653545;36.9152698653545;36.9152698653545;80.8530239235537;45.8530239235537;45.8530239235537;145.630686802214;-132.369313197786;-132.369313197786
23;PALOM;facil;PALOM_facil;130;106;342;6683;303;-9;311;61;231;231;44;703;100;5;52;284;21;21;270;129.043746643274;-0.956253356725682;-0.956253356725682;87.3842624725079;-18.6157375274921;-18.6157375274921;315.374095292187;-26.6259047078133;-26.6259047078133;5849.81817977071;-833.18182022929;-833.18182022929;264.772990507364;-38.2270094926355;-38.2270094926355;15.4955723918723;6.49557239187232;24.4955723918723;264.395137699299;-46.6048623007014;-46.6048623007014;108.693349562325;47.6933495623246;47.6933495623246;188.022048609477;-42.9779513905232;-42.9779513905232;213.051942380156;-17.9480576198443;-17.9480576198443;51.7535411950145;7.75354119501453;7.75354119501453;671.963333058168;-31.0366669418324;-31.0366669418324;83.3104164165578;-16.6895835834422;-16.6895835834422;25.9204923470546;20.9204923470546;20.9204923470546;28.9743013849184;-23.0256986150816;-23.0256986150816;239.817607431582;-44.182392568418;-44.182392568418;82.0006534455272;61.0006534455272;61.0006534455272;98.1221560314805;77.1221560314805;77.1221560314805;165.853452379118;-104.146547620882;-104.146547620882
24;QUIBJ;facil;QUIBJ_facil;128;107;343;6655;300;-11;311;60;228;228;43;571;81;4;54;231;16;16;225;131.580467841733;3.58046784173308;3.58046784173308;86.8951987021151;-20.1048012978849;-20.1048012978849;324.648587490457;-18.3514125095426;-18.3514125095426;5810.40011520266;-844.59988479734;-844.59988479734;264.398954040441;-35.6010459595589;-35.6010459595589;16.2802429498055;5.28024294980548;27.2802429498055;265.938768890041;-45.0612311099588;-45.0612311099588;110.816634563021;50.8166345630213;50.8166345630213;195.471070499944;-32.5289295000563;-32.5289295000563;217.295989111554;-10.7040108884464;-10.7040108884464;55.3394560247611;12.3394560247611;12.3394560247611;647.143095433355;76.143095433355;76.143095433355;83.2186638623636;2.21866386236364;2.21866386236364;17.1051744191111;13.1051744191111;13.1051744191111;30.1689343849246;-23.8310656150754;-23.8310656150754;235.266297681965;4.26629768196463;4.26629768196463;54.7831553114285;38.7831553114285;38.7831553114285;63.2468126912278;47.2468126912278;47.2468126912278;171.382211364907;-53.6177886350927;-53.6177886350927
25;RESER;facil;RESER_facil;116;103;340;6551;287;-15;302;49;216;216;33;708;97;9;47;272;35;35;251;112.611755387451;-3.38824461254889;-3.38824461254889;85.8178139696616;-17.1821860303384;-17.1821860303384;314.676058403121;-25.323941596879;-25.323941596879;5941.02548830137;-609.974511698626;-609.974511698626;257.19352990522;-29.8064700947799;-29.8064700947799;3.33527483106371;-11.6647251689363;18.3352748310637;269.795114439716;-32.2048855602839;-32.2048855602839;83.685361617049;34.685361617049;34.685361617049;165.75310098503;-50.2468990149703;-50.2468990149703;199.659256329253;-16.3407436707471;-16.3407436707471;38.9344823872917;5.93448238729169;5.93448238729169;658.138148874386;-49.861851125614;-49.861851125614;79.2009717090741;-17.7990282909259;-17.7990282909259;26.8136758153746;17.8136758153746;17.8136758153746;24.0054403047341;-22.9945596952659;-22.9945596952659;224.232435437473;-47.7675645625271;-47.7675645625271;85.4470216684781;50.4470216684781;50.4470216684781;100.9037801833;65.9037801832997;65.9037801832997;155.646389933094;-95.3536100669064;-95.3536100669064
26;RIOMD;facil;RIOMD_facil;113;103;341;6540;284;-18;302;46;213;213;30;747;104;9;49;292;35;35;274;113.811261741332;0.811261741332316;0.811261741332316;84.8800239395684;-18.1199760604316;-18.1199760604316;313.781691818473;-27.2183081815269;-27.2183081815269;5913.0536351808;-626.946364819202;-626.946364819202;253.727184510898;-30.2728154891018;-30.2728154891018;5.6163385989991;-12.3836614010009;23.6163385989991;260.592052250783;-41.4079477492171;-41.4079477492171;89.0061607685617;43.0061607685617;43.0061607685617;161.502587250141;-51.4974127498594;-51.4974127498594;198.181817419898;-14.8181825801024;-14.8181825801024;41.3973031523478;11.3973031523478;11.3973031523478;672.536002632076;-74.463997367924;-74.463997367924;79.5924858011562;-24.4075141988438;-24.4075141988438;30.3511764180416;21.3511764180416;21.3511764180416;22.4457008978112;-26.5542991021888;-26.5542991021888;226.629822262935;-65.3701777370652;-65.3701777370652;96.6192001753132;61.6192001753132;61.6192001753132;113.501828276015;78.501828276015;78.501828276015;155.315955749273;-118.684044250727;-118.684044250727
27;DNANA;facil;DNANA_facil;186;68;322;4749;303;92;211;141;257;257;126;603;108;1;69;309;7;7;280;167.74832174028;-18.2516782597204;-18.2516782597204;82.1504866579489;14.1504866579489;14.1504866579489;334.204658402002;12.2046584020017;12.2046584020017;5371.86112522076;622.861125220765;622.861125220765;304.450765041749;1.45076504174926;1.45076504174926;57.9609645394841;-34.0390354605159;-34.0390354605159;246.029820554415;35.029820554415;35.029820554415;124.880000937315;-16.119999062685;-16.119999062685;253.331962920553;-3.66803707944669;-3.66803707944669;253.61407437228;-3.38592562771981;-3.38592562771981;98.2645691022396;-27.7354308977604;-27.7354308977604;596.617904872027;-6.38209512797323;-6.38209512797323;96.9086643867451;-11.0913356132549;-11.0913356132549;2.95700711505625;1.95700711505625;1.95700711505625;59.3918834718807;-9.60811652811933;-9.60811652811933;275.270935121998;-33.7290648780024;-33.7290648780024;12.449643316997;5.44964331699696;5.44964331699696;12.5055932105572;5.50559321055723;5.50559321055723;238.528289626903;-41.4717103730968;-41.4717103730968
28;CALBL;facil;CALBL_facil;186;39;222;4679;280;103;177;215;257;257;129;307;50;3;52;126;13;13;103;166.945584869011;-19.0544151309892;-19.0544151309892;82.539190519913;43.539190519913;43.539190519913;323.693362578597;101.693362578597;101.693362578597;5652.14732795889;973.147327958885;973.147327958885;294.582920369069;14.5829203690691;14.5829203690691;51.5314329884588;-51.4685670115412;-51.4685670115412;250.050471965225;73.0504719652247;73.0504719652247;181.378180903215;-33.6218190967847;-33.6218190967847;247.744554985963;-9.25544501403749;-9.25544501403749;252.857644957675;-4.14235504232479;-4.14235504232479;92.4461597197493;-36.5538402802507;-36.5538402802507;396.909149917592;89.9091499175918;89.9091499175918;58.6958467477712;8.69584674777125;8.69584674777125;3.84143621699206;0.841436216992061;0.841436216992061;48.6518249538803;-3.34817504611969;-3.34817504611969;160.458737019501;34.4587370195015;34.4587370195015;14.2746049424478;1.27460494244776;1.27460494244776;14.5639243556946;1.5639243556946;1.5639243556946;92.1108885295416;-10.8891114704584;-10.8891114704584
