community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;Axis1;Axis2;Axis3;genus;sp;sub_sp;recruit_sp;perc_90_dist2d;perc_90_pca1;perc_90_pca2
27;DNANA;37.01636;-6.5598;Cistus_salviifolius;open;0;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Cistus;salviifolius;NA;Cistus salviifolius;1.70288390420998;2.59417082965683;-1.22424654904325
27;DNANA;37.01636;-6.5598;Cytisus_grandiflorus;open;2;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Cytisus;grandiflorus;NA;Cytisus grandiflorus;0;3.64524428153124;-2.56404436587318
27;DNANA;37.01636;-6.5598;Erica_scoparia;open;0;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Erica;scoparia;NA;Erica scoparia;5.4044185920982;-1.08644055140667;0.0472577921242419
27;DNANA;37.01636;-6.5598;Halimium_commutatum;open;41;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Halimium;commutatum;NA;Halimium commutatum;0.0210362373786458;3.62424872568061;-2.56535200403936
27;DNANA;37.01636;-6.5598;Halimium_halimifolium;open;7;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Halimium;halimifolium;NA;Halimium halimifolium;0.0157076210452567;3.66089267124479;-2.5654071785068
27;DNANA;37.01636;-6.5598;Helichrysum_picardii;open;30;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Helichrysum;picardii;NA;Helichrysum picardii;0;3.64524428153124;-2.56404436587318
27;DNANA;37.01636;-6.5598;Juniperus_phoenicea_turbinata;open;1;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Juniperus;phoenicea;turbinata;Juniperus phoenicea;4.59336845565334;1.62167670708696;1.5595715281025
27;DNANA;37.01636;-6.5598;Lavandula_stoechas;open;40;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Lavandula;stoechas;NA;Lavandula stoechas;0.80173539220982;3.03161047682103;-2.04806646630896
27;DNANA;37.01636;-6.5598;Phillyrea_angustifolia;open;0;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Phillyrea;angustifolia;NA;Phillyrea angustifolia;2.44751331204382;1.64179852136687;-1.15815443465129
27;DNANA;37.01636;-6.5598;Pinus_pinea;open;11;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Pinus;pinea;NA;Pinus pinea;0;3.64524428153124;-2.56404436587318
27;DNANA;37.01636;-6.5598;Rosmarinus_officinalis;open;6;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Rosmarinus;officinalis;NA;Rosmarinus officinalis;4.39147055001994;1.97770880950418;1.49850890038979
27;DNANA;37.01636;-6.5598;Stauracanthus_genistoides;open;0;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Stauracanthus;genistoides;NA;Stauracanthus genistoides;0;3.64524428153124;-2.56404436587318
27;DNANA;37.01636;-6.5598;Thymus_mastichina;open;12;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Thymus;mastichina;NA;Thymus mastichina;3.83625890945274;2.6025953239394;1.12780687321923
27;DNANA;37.01636;-6.5598;Ulex_australis;open;6;58.1071400143278;41.8928599856722;Donana National Park (Huelva);3.64524428153124;-2.56404436587318;-0.120993198903417;Ulex;australis;NA;Ulex australis;0;3.64524428153124;-2.56404436587318
28;CALBL;37.61004;-0.74371;Artemisia_barrelieri;open;9;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Artemisia;barrelieri;NA;Artemisia barrelieri;1.69190216553648;4.07645560200553;0.380297999002128
28;CALBL;37.61004;-0.74371;Asparagus_horridus;open;22;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Asparagus;horridus;NA;Asparagus horridus;0.898918776090368;3.16469294925762;-1.04483889066603
28;CALBL;37.61004;-0.74371;Chamaerops_humilis;open;0;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Chamaerops;humilis;NA;Chamaerops humilis;0.577806252653642;3.64525077188306;-1.74767187768371
28;CALBL;37.61004;-0.74371;Cistus_clusii;open;87;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Cistus;clusii;NA;Cistus clusii;3.06480503551488;2.36185650755208;1.26457063408238
28;CALBL;37.61004;-0.74371;Cistus_monspeliensis;open;0;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Cistus;monspeliensis;NA;Cistus monspeliensis;0.595681518533699;3.46828744396135;-1.5269060835554
28;CALBL;37.61004;-0.74371;Coronilla_juncea;open;5;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Coronilla;juncea;NA;Coronilla juncea;1.84367353782483;2.66349847110045;-0.0658344163165658
28;CALBL;37.61004;-0.74371;Dorycnium_pentaphyllum;open;4;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Dorycnium;pentaphyllum;NA;Dorycnium pentaphyllum;3.96701695737395;1.51207090006973;1.76015283991525
28;CALBL;37.61004;-0.74371;Fumana_ericoides;open;2;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Fumana;ericoides;NA;Fumana ericoides;2.90141876692324;2.5235016225531;1.1728974774325
28;CALBL;37.61004;-0.74371;Fumana_laevipes;open;8;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Fumana;laevipes;NA;Fumana laevipes;1.13498917028227;2.97984698426198;-0.864397433740367
28;CALBL;37.61004;-0.74371;Fumana_thymifolia;open;47;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Fumana;thymifolia;NA;Fumana thymifolia;2.90335304427575;2.42574507331743;1.11348887476727
28;CALBL;37.61004;-0.74371;Helianthemum_syriacum;open;12;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Helianthemum;syriacum;NA;Helianthemum syriacum;1.12735703339123;2.99339129212552;-0.852440224884898
28;CALBL;37.61004;-0.74371;Launaea_arborescens;open;6;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Launaea;arborescens;NA;Launaea arborescens;2.94765186935165;5.29687108042529;-3.96912781870242
28;CALBL;37.61004;-0.74371;Lavandula_dentata;open;9;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Lavandula;dentata;NA;Lavandula dentata;0.612849515122513;4.1153004742445;-0.704855270299863
28;CALBL;37.61004;-0.74371;Paronychia_suffruticosa;open;3;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Paronychia;suffruticosa;NA;Paronychia suffruticosa;1.7271217951115;3.57107452540676;0.356074203216766
28;CALBL;37.61004;-0.74371;Periploca_angustifolia;open;0;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Periploca;angustifolia;NA;Periploca angustifolia;0.803063653049503;4.26045460271467;-0.543500487421684
28;CALBL;37.61004;-0.74371;Phagnalon_rupestre;open;62;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Phagnalon;rupestre;NA;Phagnalon rupestre;0.780061013670013;3.24617311785233;-1.2440452106473
28;CALBL;37.61004;-0.74371;Pinus_halepensis;open;0;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Pinus;halepensis;NA;Pinus halepensis;3.05664624333377;2.22112999367594;1.15803388853521
28;CALBL;37.61004;-0.74371;Polygala_rupestris;open;12;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Polygala;rupestris;NA;Polygala rupestris;1.31113816916005;2.88003019870566;-0.66901909909141
28;CALBL;37.61004;-0.74371;Rosmarinus_officinalis;open;77;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Rosmarinus;officinalis;NA;Rosmarinus officinalis;3.42574143119742;2.21911950248827;1.60133555131896
28;CALBL;37.61004;-0.74371;Stipa_tenacissima;open;11;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Stipa;tenacissima;NA;Stipa tenacissima;2.68111130569826;2.57859803763845;0.947763014880244
28;CALBL;37.61004;-0.74371;Teucrium_carthaginense;open;3;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Teucrium;carthaginense;NA;Teucrium carthaginense;0.106351301508264;4.01491134597928;-1.20475731824478
28;CALBL;37.61004;-0.74371;Teucrium_capitatum;open;20;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Teucrium;capitatum;NA;Teucrium capitatum;3.06508536947846;2.29299831263249;1.21915848374758
28;CALBL;37.61004;-0.74371;Teucrium_pseudochamaepitys;open;0;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Teucrium;pseudochamaepitys;NA;Teucrium pseudochamaepitys;1.23259785899758;2.95151746925924;-0.702150856775932
28;CALBL;37.61004;-0.74371;Thymelaea_hirsuta;open;103;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Thymelaea;hirsuta;NA;Thymelaea hirsuta;0.768572633455575;4.06295194595518;-0.543218335631519
28;CALBL;37.61004;-0.74371;Thymus_hyemalis;open;303;76.34466235;23.65533765;Calblanque National Park (Huelva);4.02337503073578;-1.31077130492976;2.69047323327711;Thymus;hyemalis;NA;Thymus hyemalis;0.870044089566594;4.25290104886241;-0.471548733264359
1;SNEV01;37.081306;-3.536167;Ulex_parviflorus_parviflorus;facil;8;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Ulex;parviflorus;parviflorus;Ulex parviflorus;0.296431481596284;1.04473773150793;1.17987210373233
1;SNEV01;37.081306;-3.536167;Thymus_granatensis_granatensis;facil;3;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Thymus;granatensis;granatensis;Thymus granatensis;0.143903705258103;0.737214560741449;1.26834364694663
1;SNEV01;37.081306;-3.536167;Cistus_clusii_clusii;facil;3;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Cistus;clusii;clusii;Cistus clusii;0.507469062933719;1.16912190479509;1.75559146310541
1;SNEV01;37.081306;-3.536167;Rosmarinus_officinalis;facil;3;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.372550934593254;1.01206603756783;1.70416220224813
1;SNEV01;37.081306;-3.536167;Fumana_ericoides;facil;6;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Fumana;ericoides;NA;Fumana ericoides;0.196873523597159;1.02245308743317;1.4035052220988
1;SNEV01;37.081306;-3.536167;Rhamnus_saxatilis;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Rhamnus;saxatilis;NA;Rhamnus saxatilis;0.261503726895592;0.584353485011323;1.47869188188572
1;SNEV01;37.081306;-3.536167;Coris_monspeliensis_monspeliensis;facil;1;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Coris;monspeliensis;monspeliensis;Coris monspeliensis;0;0.826882123806142;1.380895877138
1;SNEV01;37.081306;-3.536167;Thymelaea_tartonraira_austroiberica;facil;1;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Thymelaea;tartonraira;austroiberica;Thymelaea tartonraira;0.52698832183223;1.15159058010234;0.965828280525963
1;SNEV01;37.081306;-3.536167;Linum_suffruticosum;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Linum;suffruticosum;NA;Linum suffruticosum;0.0722615212430449;0.846535724514286;1.45043337372483
1;SNEV01;37.081306;-3.536167;Arenaria_armerina_armerina;facil;8;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Arenaria;armerina;armerina;Arenaria armerina;0.457260010964839;0.375535124509719;1.45419392522715
1;SNEV01;37.081306;-3.536167;Polygala_rupestris;facil;4;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Polygala;rupestris;NA;Polygala rupestris;0.325066470105395;1.09189875178133;1.19265561342313
1;SNEV01;37.081306;-3.536167;Dianthus_brachyanthus;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Dianthus;brachyanthus;NA;Dianthus brachyanthus;0.412807148064414;0.618147409363482;1.73704129754884
1;SNEV01;37.081306;-3.536167;Paronychia_aretioides;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Paronychia;aretioides;NA;Paronychia aretioides;0.602603990649922;1.19982978370354;1.8542262189969
1;SNEV01;37.081306;-3.536167;Paronychia_suffruticosa_suffruticosa;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Paronychia;suffruticosa;suffruticosa;Paronychia suffruticosa;0.693967115485663;1.47269142053482;1.12688660637352
1;SNEV01;37.081306;-3.536167;Quercus_rotundifolia;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Quercus;rotundifolia;NA;Quercus rotundifolia;0.208586031471786;0.829473706414174;1.58946580839544
1;SNEV01;37.081306;-3.536167;Lavandula_lanata;facil;1;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Lavandula;lanata;NA;Lavandula lanata;0.390665722867691;1.04894614253132;1.70231037371735
1;SNEV01;37.081306;-3.536167;Alyssum_serpyllifolium_serpyllifolium;facil;0;38.47;61.53;Sierra Nevada, low-elevation dolomites (Trevenque 1)  ;0.826882123806142;1.380895877138;-1.31496633912442;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;0.23468947377943;0.720342175028362;1.59000921582612
2;SNEV02;37.079667;-3.507389;Cistus_clusii_clusii;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Cistus;clusii;clusii;Cistus clusii;1.16498211069085;1.03581627272225;1.91108139229604
2;SNEV02;37.079667;-3.507389;Echinospartum_boissieri;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Echinospartum;boissieri;NA;Echinospartum boissieri;0.51031621597643;0.378727999533743;1.39340564971425
2;SNEV02;37.079667;-3.507389;Thymus_granatensis_granatensis;facil;8;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Thymus;granatensis;granatensis;Thymus granatensis;0.644260316872662;0.308893477403768;1.09336838869968
2;SNEV02;37.079667;-3.507389;Fumana_ericoides;facil;21;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Fumana;ericoides;NA;Fumana ericoides;0.971278187783372;0.883467111959105;1.6341129667651
2;SNEV02;37.079667;-3.507389;Arenaria_armerina_armerina;facil;1;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Arenaria;armerina;armerina;Arenaria armerina;0;-0.0872612434733943;1.60143609385678
2;SNEV02;37.079667;-3.507389;Anthyllis_tejedensis_tejedensis;facil;7;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Anthyllis;tejedensis;tejedensis;Anthyllis tejedensis;0.958702309226823;0.554948709040323;0.889623973554538
2;SNEV02;37.079667;-3.507389;Alyssum_serpyllifolium_serpyllifolium;facil;2;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;0.41388455418865;0.302933892899488;1.73945123703638
2;SNEV02;37.079667;-3.507389;Linum_suffruticosum;facil;2;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Linum;suffruticosum;NA;Linum suffruticosum;0.521038699218337;0.423962798250454;1.70209047899061
2;SNEV02;37.079667;-3.507389;Paronychia_suffruticosa_suffruticosa;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Paronychia;suffruticosa;suffruticosa;Paronychia suffruticosa;1.63053657733181;1.47269142053482;1.12688660637352
2;SNEV02;37.079667;-3.507389;Thymelaea_tartonraira_austroiberica;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Thymelaea;tartonraira;austroiberica;Thymelaea tartonraira;1.39239043847051;1.15159058010234;0.965828280525963
2;SNEV02;37.079667;-3.507389;Ulex_parviflorus_parviflorus;facil;2;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Ulex;parviflorus;parviflorus;Ulex parviflorus;1.15686413110977;0.95606030993565;1.10162137414507
2;SNEV02;37.079667;-3.507389;Rosmarinus_officinalis;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Rosmarinus;officinalis;NA;Rosmarinus officinalis;0.806402411727491;0.662020532740904;1.89953283901355
2;SNEV02;37.079667;-3.507389;Quercus_rotundifolia;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Quercus;rotundifolia;NA;Quercus rotundifolia;0.459069962790007;0.341399238820578;1.76573892905909
2;SNEV02;37.079667;-3.507389;Polygala_rupestris;facil;5;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Polygala;rupestris;NA;Polygala rupestris;1.23934737591022;0.978725875393714;0.969254647921388
2;SNEV02;37.079667;-3.507389;Helianthemum_cinereum_rotundifolium;facil;1;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;0.670969366678803;0.568410089191661;1.74389659554965
2;SNEV02;37.079667;-3.507389;Sideritis_incana;facil;0;44.74;55.26;Sierra Nevada, mid-elevation dolomites (Trevenque 2)  ;-0.0872612434733943;1.60143609385678;-1.30952985878029;Sideritis;incana;NA;Sideritis incana;0.122045410634957;0.00582476655072561;1.68036693063712
3;SNEV03;37.077306;-3.481778;Ulex_parviflorus_parviflorus;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Ulex;parviflorus;parviflorus;Ulex parviflorus;2.03502087904489;0.95606030993565;1.10162137414507
3;SNEV03;37.077306;-3.481778;Thymelaea_tartonraira_austroiberica;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Thymelaea;tartonraira;austroiberica;Thymelaea tartonraira;2.26709742628514;1.15159058010234;0.965828280525963
3;SNEV03;37.077306;-3.481778;Helianthemum_apenninum_suffruticosum;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Helianthemum;apenninum;suffruticosum;Helianthemum apenninum;1.01918691839774;-1.39419102313219;0.923800074372116
3;SNEV03;37.077306;-3.481778;Helianthemum_cinereum_rotundifolium;facil;2;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;1.50998195211254;0.568410089191661;1.81989492189602
3;SNEV03;37.077306;-3.481778;Alyssum_serpyllifolium_serpyllifolium;facil;6;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;1.24822118035571;0.302933892899488;1.73945123703638
3;SNEV03;37.077306;-3.481778;Arenaria_armerina_armerina;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Arenaria;armerina;armerina;Arenaria armerina;0.247198787146878;-0.721374019117169;1.72439420655971
3;SNEV03;37.077306;-3.481778;Erinacea_anthyllis_anthyllis;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Erinacea;anthyllis;anthyllis;Erinacea anthyllis;0.047770896222146;-0.93980246296115;1.78918004260765
3;SNEV03;37.077306;-3.481778;Fumana_ericoides;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Fumana;ericoides;NA;Fumana ericoides;1.82515469197396;0.883467111959105;1.8647207114314
3;SNEV03;37.077306;-3.481778;Dianthus_brachyanthus;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Dianthus;brachyanthus;NA;Dianthus brachyanthus;0.179764071575056;-0.763242799029367;1.8603330813784
3;SNEV03;37.077306;-3.481778;Ononis_pusilla_pusilla;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Ononis;pusilla;pusilla;Ononis pusilla;1.09422852449002;-1.37922896017335;0.834071537327163
3;SNEV03;37.077306;-3.481778;Thymus_granatensis_granatensis;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Thymus;granatensis;granatensis;Thymus granatensis;1.45474908310542;0.308893477403768;1.09336838869968
3;SNEV03;37.077306;-3.481778;Linum_suffruticosum;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Linum;suffruticosum;NA;Linum suffruticosum;1.3720795068455;0.423962798250454;1.70209047899061
4;SNEV04;37.02325;-3.008972;Genista_umbellata_equisetiformis;facil;5;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Genista;umbellata;equisetiformis;Genista umbellata;0.449587523329091;1.34247592368723;1.81730493084456
4;SNEV04;37.02325;-3.008972;Ulex_parviflorus_parviflorus;facil;0;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Ulex;parviflorus;parviflorus;Ulex parviflorus;0.694733995863817;1.35018218359024;1.4494023945329
4;SNEV04;37.02325;-3.008972;Lavandula_stoechas;facil;8;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Lavandula;stoechas;NA;Lavandula stoechas;0;0.93439238947851;2.00597599444708
4;SNEV04;37.02325;-3.008972;Cistus_albidus;facil;24;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Cistus;albidus;NA;Cistus albidus;1.13188015642527;1.63866705273922;1.11988915491142
4;SNEV04;37.02325;-3.008972;Thymus_mastichina_mastichina;facil;7;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Thymus;mastichina;mastichina;Thymus mastichina;0.449681435557342;1.29743682784944;1.74062315528223
4;SNEV04;37.02325;-3.008972;Helichrysum_italicum_serotinum;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Helichrysum;italicum;serotinum;Helichrysum italicum;0.00278031964421128;0.931680251014621;2.00536404487671
4;SNEV04;37.02325;-3.008972;Ruta_montana;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Ruta;montana;NA;Ruta montana;0;0.93439238947851;2.00597599444708
4;SNEV04;37.02325;-3.008972;Quercus_rotundifolia;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Quercus;rotundifolia;NA;Quercus rotundifolia;0;0.93439238947851;2.00597599444708
4;SNEV04;37.02325;-3.008972;Ptilostemon_hispanicus;facil;0;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;0.475396231231522;0.909323759368209;1.53124118378588
4;SNEV04;37.02325;-3.008972;Clematis_flammula;facil;1;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Clematis;flammula;NA;Clematis flammula;1.91048735786305;0.970333232259216;0.0958267331654494
4;SNEV04;37.02325;-3.008972;Teucrium_compactum;facil;1;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Teucrium;compactum;NA;Teucrium compactum;0.51918759294669;0.425719068170506;2.10993372075572
5;SNEV05;37.060722;-3.011806;Genista_cinerea;facil;4;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Genista;cinerea;NA;Genista cinerea;1.63223487499918;-1.20824518407245;1.24177291710963
