species;variable;perc_95;position
Clematis flammula;bio18;15.8656000524485;end
Clematis flammula;bio19;157.013491029781;start
Clematis flammula;bio19;166.778672683772;end
Colutea hispanica;bio01;152.003811653438;start
Colutea hispanica;bio01;153.985372916653;end
Colutea hispanica;bio02;96.0005819926247;start
Colutea hispanica;bio02;97.8348650648842;end
Colutea hispanica;bio03;342.948770197586;start
Colutea hispanica;bio03;342.99664533939;end
Colutea hispanica;bio04;5941.20433284093;start
Colutea hispanica;bio04;6021.86018791293;end
Colutea hispanica;bio05;320.001296825571;start
Colutea hispanica;bio05;323.978649067871;end
Colutea hispanica;bio06;19.7847895178043;start
Colutea hispanica;bio06;21.9160351052703;end
Colutea hispanica;bio07;308.002245977474;start
Colutea hispanica;bio07;309.31264551813;end
Colutea hispanica;bio08;88.0223588607617;start
Colutea hispanica;bio08;92.9988024417227;end
Colutea hispanica;bio09;245.939471858485;start
Colutea hispanica;bio09;246.998500495455;end
Colutea hispanica;bio10;247.121267999112;start
Colutea hispanica;bio10;249.997123218618;end
Colutea hispanica;bio11;67.0044879397365;start
Colutea hispanica;bio11;68.4490289606321;end
Colutea hispanica;bio12;425.456743347093;start
Colutea hispanica;bio12;444.241604980875;end
Colutea hispanica;bio13;57.5687539951861;start
Colutea hispanica;bio13;61.9984425513049;end
Colutea hispanica;bio14;4.00057297523288;start
Colutea hispanica;bio14;4.85971165675804;end
Colutea hispanica;bio15;37.0006577335419;start
Colutea hispanica;bio15;38.3437628777443;end
Colutea hispanica;bio16;152.59371953593;start
Colutea hispanica;bio16;163.795171162974;end
Colutea hispanica;bio17;14.000799647963;start
Colutea hispanica;bio17;15.6134646105289;end
Colutea hispanica;bio18;14.0000562122967;start
Colutea hispanica;bio18;15.6947303320001;end
Colutea hispanica;bio19;100.637888337014;start
Colutea hispanica;bio19;106.730368127813;end
Coris monspeliensis;bio01;144.273342025173;start
Coris monspeliensis;bio01;147.999419674301;end
Coris monspeliensis;bio02;92.0009017603451;start
Coris monspeliensis;bio02;93.3194016308505;end
Coris monspeliensis;bio03;335.710682548828;start
Coris monspeliensis;bio03;337.994492733733;end
Coris monspeliensis;bio04;5726.74240441798;start
Coris monspeliensis;bio04;5771.94118644179;end
Coris monspeliensis;bio05;277.001728643549;start
Coris monspeliensis;bio05;279.595378049507;end
Coris monspeliensis;bio06;17.4219566152466;start
Coris monspeliensis;bio06;20.9980681868196;end
Coris monspeliensis;bio07;245.637126893995;start
Coris monspeliensis;bio07;248.995686042711;end
Coris monspeliensis;bio08;166.017531579566;start
Coris monspeliensis;bio08;170.999756281269;end
Coris monspeliensis;bio09;228.452792965708;start
Coris monspeliensis;bio09;230.997777038655;end
Coris monspeliensis;bio10;231.442656457606;start
Coris monspeliensis;bio10;233.996455399248;end
Coris monspeliensis;bio11;61.0768444100718;start
Coris monspeliensis;bio11;64.9990722081216;end
Coris monspeliensis;bio12;449.034270244349;start
Coris monspeliensis;bio12;468.799739560636;end
Coris monspeliensis;bio13;76.1237660358063;start
Coris monspeliensis;bio13;78.9963004744347;end
Coris monspeliensis;bio14;11.1196123548265;start
Coris monspeliensis;bio14;11.9984332401844;end
Coris monspeliensis;bio15;36.0018184430867;start
Coris monspeliensis;bio15;37.1451574935465;end
Coris monspeliensis;bio16;206.842642330094;start
Coris monspeliensis;bio16;214.993988572439;end
Coris monspeliensis;bio17;50.3608487828498;start
Coris monspeliensis;bio17;53.9983519417803;end
Coris monspeliensis;bio18;54.0471635643772;start
Coris monspeliensis;bio18;57.9947510194189;end
Coris monspeliensis;bio19;102.008123591717;start
Coris monspeliensis;bio19;107.240378214963;end
Coronilla juncea;bio01;154.935595357719;start
Coronilla juncea;bio01;156.998932203266;end
Coronilla juncea;bio02;96.0017498839514;start
Coronilla juncea;bio02;97.7905083973688;end
Coronilla juncea;bio03;339.113561755982;start
Coronilla juncea;bio03;341.995168056803;end
Coronilla juncea;bio04;5667.45787728436;start
Coronilla juncea;bio04;5716.93815990446;end
Coronilla juncea;bio05;297.00051931375;start
Coronilla juncea;bio05;299.925994135669;end
Coronilla juncea;bio06;35.0050513968797;start
Coronilla juncea;bio06;38.0304675018231;end
Coronilla juncea;bio07;242.070797208659;start
Coronilla juncea;bio07;247.181558646752;end
Coronilla juncea;bio08;177.708948767708;start
Coronilla juncea;bio08;181.997706291786;end
Coronilla juncea;bio09;250.576082200671;start
Coronilla juncea;bio09;251.993999679424;end
Coronilla juncea;bio10;253.480999277963;start
Coronilla juncea;bio10;254.996193355866;end
Coronilla juncea;bio11;82.0016014378885;start
Coronilla juncea;bio11;84.6353260194408;end
Coronilla juncea;bio12;563.293093695271;start
Coronilla juncea;bio12;582.658203617587;end
Coronilla juncea;bio13;82.003569472137;start
Coronilla juncea;bio13;85.0681843532017;end
Coronilla juncea;bio14;4.31363177755618;start
Coronilla juncea;bio14;4.99930117481997;end
Coronilla juncea;bio15;40.0336534073367;start
Coronilla juncea;bio15;41.9990585653609;end
Coronilla juncea;bio16;228.014365035193;start
Coronilla juncea;bio16;238.421024846755;end
Coronilla juncea;bio17;12.7380886550937;start
Coronilla juncea;bio17;13.9968680058696;end
Coronilla juncea;bio18;12.8232899403041;start
Coronilla juncea;bio18;13.9978750263753;end
Coronilla juncea;bio19;94.001005622872;start
Coronilla juncea;bio19;101.088364138362;end
Cotoneaster granatensis;bio01;106.000144267314;start
Cotoneaster granatensis;bio01;109.464043331007;end
Cotoneaster granatensis;bio02;103.220689003706;start
Cotoneaster granatensis;bio02;103.998743535182;end
Cotoneaster granatensis;bio03;347.868964229421;start
Cotoneaster granatensis;bio03;348.997903645314;end
Cotoneaster granatensis;bio04;6128.63830719985;start
Cotoneaster granatensis;bio04;6164.05800961254;end
Cotoneaster granatensis;bio05;266.844270457193;start
Cotoneaster granatensis;bio05;271.807290991429;end
Cotoneaster granatensis;bio06;-34.9966733997209;start
Cotoneaster granatensis;bio06;-30.1584751608994;end
Cotoneaster granatensis;bio07;295.002330163028;start
Cotoneaster granatensis;bio07;297.661902692036;end
Cotoneaster granatensis;bio08;40.218406915359;start
Cotoneaster granatensis;bio08;44.2364570346561;end
Cotoneaster granatensis;bio09;200.721145698895;start
Cotoneaster granatensis;bio09;204.908508098282;end
Cotoneaster granatensis;bio10;200.705573925471;start
Cotoneaster granatensis;bio10;204.876461718524;end
Cotoneaster granatensis;bio11;20.581737369567;start
Cotoneaster granatensis;bio11;23.997590545243;end
Cotoneaster granatensis;bio12;605.179323622744;start
Cotoneaster granatensis;bio12;620.127756434464;end
Cotoneaster granatensis;bio13;88.0731801231067;start
Cotoneaster granatensis;bio13;89.9994769752989;end
Cotoneaster granatensis;bio14;4.00001731953802;start
Cotoneaster granatensis;bio14;4.11667997213096;end
Cotoneaster granatensis;bio15;56.2142583404946;start
Cotoneaster granatensis;bio15;56.9995805881274;end
Cotoneaster granatensis;bio16;258.506932846307;start
Cotoneaster granatensis;bio16;263.451273715277;end
Cotoneaster granatensis;bio17;14.0011252210526;start
Cotoneaster granatensis;bio17;14.690482467446;end
Cotoneaster granatensis;bio18;14.0012476493811;start
Cotoneaster granatensis;bio18;14.7065399751965;end
Cotoneaster granatensis;bio19;241.161678605097;start
Cotoneaster granatensis;bio19;247.995739307201;end
Crataegus laciniata;bio01;111.003043428974;start
Crataegus laciniata;bio01;115.441208223515;end
Crataegus laciniata;bio02;102.806141554455;start
Crataegus laciniata;bio02;102.999112518588;end
Crataegus laciniata;bio03;340.001418951202;start
Crataegus laciniata;bio03;340.489821315942;end
Crataegus laciniata;bio04;6510.03349291251;start
Crataegus laciniata;bio04;6550.8866370779;end
Crataegus laciniata;bio05;272.137245911744;start
Crataegus laciniata;bio05;276.02175659742;end
Crataegus laciniata;bio06;-3.10934334130988;start
Crataegus laciniata;bio06;-0.474987870444863;end
Crataegus laciniata;bio07;302.001179213802;start
Crataegus laciniata;bio07;302.144466475806;end
Crataegus laciniata;bio08;47.0033928399806;start
Crataegus laciniata;bio08;50.4735020541242;end
Crataegus laciniata;bio09;206.002249173139;start
Crataegus laciniata;bio09;210.312291882895;end
Crataegus laciniata;bio10;208.004156545397;start
Crataegus laciniata;bio10;210.782388906932;end
Crataegus laciniata;bio11;39.0028468229502;start
Crataegus laciniata;bio11;42.7442714686317;end
Crataegus laciniata;bio12;732.725094215322;start
Crataegus laciniata;bio12;746.969611214774;end
Crataegus laciniata;bio13;97.0004089477715;start
Crataegus laciniata;bio13;100.792581184723;end
Crataegus laciniata;bio14;7.5974567847039;start
Crataegus laciniata;bio14;8.35348015422694;end
Crataegus laciniata;bio15;49.0015043156478;start
Crataegus laciniata;bio15;50.9492893586041;end
Crataegus laciniata;bio16;274.943417992571;start
Crataegus laciniata;bio16;284.679131125257;end
Crataegus laciniata;bio17;29.0013013593436;start
Crataegus laciniata;bio17;32.1751676916314;end
Crataegus laciniata;bio18;26.9658820871751;start
Crataegus laciniata;bio18;28.9952163474419;end
Crataegus laciniata;bio19;252.012800814707;start
Crataegus laciniata;bio19;261.370344809821;end
Crataegus monogyna;bio01;101.970952814757;start
Crataegus monogyna;bio01;103.996408622113;end
Crataegus monogyna;bio02;73.2617588206763;start
Crataegus monogyna;bio02;73.9977705891629;end
Crataegus monogyna;bio03;295.004351338096;start
Crataegus monogyna;bio03;298.816836968216;end
Crataegus monogyna;bio04;5746.00532124948;start
Crataegus monogyna;bio04;5843.91436260773;end
Crataegus monogyna;bio05;231.006634248879;start
Crataegus monogyna;bio05;235.493302904713;end
Crataegus monogyna;bio06;6.00063799157124;start
Crataegus monogyna;bio06;9.7302991973647;end
Crataegus monogyna;bio07;249.004809325064;start
Crataegus monogyna;bio07;253.219985805053;end
Crataegus monogyna;bio08;52.0057769369301;start
Crataegus monogyna;bio08;55.2865782437749;end
Crataegus monogyna;bio09;82.0005898109293;start
Crataegus monogyna;bio09;85.9508070143063;end
Crataegus monogyna;bio10;165.942985360442;start
Crataegus monogyna;bio10;166.997549847569;end
Crataegus monogyna;bio10;178.144878751372;start
Crataegus monogyna;bio10;178.998881894322;end
Crataegus monogyna;bio11;39.0016000721484;start
Crataegus monogyna;bio11;41.2844781277226;end
Crataegus monogyna;bio12;782.052072971068;start
Crataegus monogyna;bio12;804.719745119699;end
Crataegus monogyna;bio13;77.0018938039777;start
Crataegus monogyna;bio13;79.1175514978489;end
Crataegus monogyna;bio14;45.8554624899463;start
Crataegus monogyna;bio14;46.9976959244059;end
Crataegus monogyna;bio15;12.0016296958606;start
Crataegus monogyna;bio15;12.3338000683879;end
Crataegus monogyna;bio16;228.357317478517;start
Crataegus monogyna;bio16;236.979160743127;end
Crataegus monogyna;bio17;144.009386347439;start
Crataegus monogyna;bio17;148.513328446981;end
Crataegus monogyna;bio18;182.513553735353;start
Crataegus monogyna;bio18;188.996124936938;end
Crataegus monogyna;bio19;165.008085672189;start
Crataegus monogyna;bio19;172.397609932592;end
Cytisus galianoi;bio01;71.0023117648993;start
Cytisus galianoi;bio01;74.9958903868611;end
Cytisus galianoi;bio02;99.5686427347602;start
Cytisus galianoi;bio02;99.99958042574;end
Cytisus galianoi;bio03;350.287117927443;start
Cytisus galianoi;bio03;350.999546267958;end
Cytisus galianoi;bio04;5974.31422566748;start
Cytisus galianoi;bio04;5993.09170270903;end
Cytisus galianoi;bio05;222.909780230464;start
Cytisus galianoi;bio05;225.868846159088;end
Cytisus galianoi;bio06;-56.5607344803357;start
Cytisus galianoi;bio06;-54.5674163618205;end
Cytisus galianoi;bio07;282.000152088076;start
Cytisus galianoi;bio07;282.685056612754;end
Cytisus galianoi;bio08;10.0039504690615;start
Cytisus galianoi;bio08;12.8792158757651;end
Cytisus galianoi;bio09;160.976982181094;start
Cytisus galianoi;bio09;164.996895668736;end
Cytisus galianoi;bio10;160.976982181094;start
Cytisus galianoi;bio10;164.996895668736;end
Cytisus galianoi;bio11;-3.99764555970592;start
Cytisus galianoi;bio11;-1.88086941167909;end
Cytisus galianoi;bio12;598.250472255908;start
Cytisus galianoi;bio12;611.105480063979;end
Cytisus galianoi;bio13;77.051477322426;start
Cytisus galianoi;bio13;78.9991975453806;end
Cytisus galianoi;bio14;5.00003100062001;start
Cytisus galianoi;bio14;5.00029900598012;end
Cytisus galianoi;bio14;5.11366527330547;end
Cytisus galianoi;bio15;49.5631117984962;start
Cytisus galianoi;bio15;49.9996914699821;end
Cytisus galianoi;bio16;220.880038886308;start
Cytisus galianoi;bio16;228.998108348524;end
Cytisus galianoi;bio17;18.434074690763;start
Cytisus galianoi;bio17;18.9996163700561;end
Cytisus galianoi;bio18;18.434074690763;start
Cytisus galianoi;bio18;18.9996163700561;end
Cytisus galianoi;bio19;223.716633450743;start
Cytisus galianoi;bio19;228.621069575579;end
Cytisus grandiflorus;bio01;185.001112451425;start
Cytisus grandiflorus;bio01;185.310572064902;end
Cytisus grandiflorus;bio02;94.0005951509633;start
Cytisus grandiflorus;bio02;95.9214144535981;end
Cytisus grandiflorus;bio03;344.923896732019;start
Cytisus grandiflorus;bio03;346.998495703238;end
Cytisus grandiflorus;bio04;4795.98149837436;start
Cytisus grandiflorus;bio04;4895.92427867086;end
Cytisus grandiflorus;bio05;303.002963721986;start
Cytisus grandiflorus;bio05;305.173664254007;end
Cytisus grandiflorus;bio06;88.2385505030878;start
Cytisus grandiflorus;bio06;89.9955639392064;end
Cytisus grandiflorus;bio07;211.308519930564;start
Cytisus grandiflorus;bio07;213.996145998233;end
Cytisus grandiflorus;bio08;138.582808088291;start
Cytisus grandiflorus;bio08;138.996659761429;end
Cytisus grandiflorus;bio09;256.001384587528;start
Cytisus grandiflorus;bio09;257.929037136221;end
Cytisus grandiflorus;bio10;256.001372641494;start
Cytisus grandiflorus;bio10;257.929720011845;end
Cytisus grandiflorus;bio11;123.811855772634;start
Cytisus grandiflorus;bio11;123.995627099146;end
Cytisus grandiflorus;bio12;607.172637735397;start
Cytisus grandiflorus;bio12;616.997597685825;end
Cytisus grandiflorus;bio13;106.000228330617;start
Cytisus grandiflorus;bio13;108.348814969463;end
Cytisus grandiflorus;bio14;1.0351907017287;start
Cytisus grandiflorus;bio14;1.99888467339213;end
Cytisus grandiflorus;bio15;68.3176642713391;start
Cytisus grandiflorus;bio15;68.999222388885;end
Cytisus grandiflorus;bio16;303.011281246216;start
Cytisus grandiflorus;bio16;309.068108996066;end
Cytisus grandiflorus;bio17;7.76966527338576;start
Cytisus grandiflorus;bio17;7.99875640485568;end
Cytisus grandiflorus;bio18;7.87024845586312;start
Cytisus grandiflorus;bio18;7.9970712675805;end
Cytisus grandiflorus;bio19;279.896128116029;start
Cytisus grandiflorus;bio19;284.994680850156;end
Cytisus scoparius;bio01;103.000389465159;start
Cytisus scoparius;bio01;105.810514469434;end
Cytisus scoparius;bio02;73.8148544750842;start
Cytisus scoparius;bio02;73.9983454410262;end
Cytisus scoparius;bio03;295.006570843527;start
Cytisus scoparius;bio03;298.07961072691;end
Cytisus scoparius;bio04;5699.0295688043;start
Cytisus scoparius;bio04;5792.80291847503;end
Cytisus scoparius;bio05;224.567137539304;start
Cytisus scoparius;bio05;227.997189564152;end
Cytisus scoparius;bio06;6.00220852849671;start
Cytisus scoparius;bio06;8.25567708897347;end
Cytisus scoparius;bio07;232.00506650873;start
Cytisus scoparius;bio07;232.537186224032;end
Cytisus scoparius;bio07;249.736274033551;start
Cytisus scoparius;bio07;252.225615690192;end
Cytisus scoparius;bio08;51.9781798567481;start
Cytisus scoparius;bio08;54.9998075951962;end
Cytisus scoparius;bio09;82.9997767946482;start
Cytisus scoparius;bio09;84.9981174728268;end
Cytisus scoparius;bio10;177.003402133235;start
Cytisus scoparius;bio10;179.462012009145;end
Cytisus scoparius;bio11;38.0032346446432;start
Cytisus scoparius;bio11;40.6420627642334;end
Cytisus scoparius;bio12;779.605208623252;start
Cytisus scoparius;bio12;797.968109464353;end
Cytisus scoparius;bio13;78.0082497093183;start
Cytisus scoparius;bio13;80.1806897011896;end
Cytisus scoparius;bio14;46.0007365767147;start
Cytisus scoparius;bio14;47.9757555127022;end
Cytisus scoparius;bio15;12.524740809766;start
Cytisus scoparius;bio15;12.9999987961571;end
Cytisus scoparius;bio16;228.385707241842;start
Cytisus scoparius;bio16;235.978621042589;end
Cytisus scoparius;bio17;148.588202955533;start
Cytisus scoparius;bio17;152.992777749463;end
Cytisus scoparius;bio18;180.010659046006;start
Cytisus scoparius;bio18;186.152332536864;end
Cytisus scoparius;bio19;166.005668271243;start
Cytisus scoparius;bio19;172.321583525427;end
Daphne gnidium;bio01;155.884494963992;start
Daphne gnidium;bio01;157.997246572581;end
Daphne gnidium;bio02;95.0001944094227;start
Daphne gnidium;bio02;95.4771707148488;end
Daphne gnidium;bio03;341.003361396532;start
Daphne gnidium;bio03;343.139938864513;end
Daphne gnidium;bio04;5725.77759480626;start
Daphne gnidium;bio04;5792.91866114889;end
Daphne gnidium;bio05;276.001195841525;start
Daphne gnidium;bio05;280.212840783508;end
Daphne gnidium;bio06;18.0040059283393;start
Daphne gnidium;bio06;20.7885464839561;end
Daphne gnidium;bio07;304.001315497286;start
Daphne gnidium;bio07;307.152144340033;end
Daphne gnidium;bio08;88.0016106298929;start
Daphne gnidium;bio08;93.7080454843137;end
Daphne gnidium;bio09;251.563415585934;start
Daphne gnidium;bio09;253.997391901045;end
Daphne gnidium;bio10;251.000615338649;start
Daphne gnidium;bio10;253.629313401844;end
Daphne gnidium;bio11;70.0020824185559;start
Daphne gnidium;bio11;73.8727631189683;end
Daphne gnidium;bio12;590.335776583435;start
Daphne gnidium;bio12;610.960395050666;end
Daphne gnidium;bio13;92.4159155206147;start
Daphne gnidium;bio13;95.999638941345;end
Daphne gnidium;bio14;4.00146163522989;start
Daphne gnidium;bio14;4.82333954663872;end
Daphne gnidium;bio15;51.000884609784;start
Daphne gnidium;bio15;52.9769016878484;end
Daphne gnidium;bio16;266.703317003724;start
Daphne gnidium;bio16;276.988796839733;end
Daphne gnidium;bio17;13.0843097206199;start
Daphne gnidium;bio17;14.9973702682199;end
Daphne gnidium;bio18;13.1647944772589;start
Daphne gnidium;bio18;14.9961536006433;end
Daphne gnidium;bio19;244.160767291241;start
Daphne gnidium;bio19;255.99898474057;end
Daphne laureola;bio01;107.056605109751;start
Daphne laureola;bio01;108.996608009444;end
Daphne laureola;bio02;73.0011043032077;start
Daphne laureola;bio02;73.4698490662353;end
Daphne laureola;bio03;295.590731913241;start
Daphne laureola;bio03;296.998375272362;end
Daphne laureola;bio04;5914.08952378678;start
Daphne laureola;bio04;5961.56862331351;end
Daphne laureola;bio05;240.002120094697;start
Daphne laureola;bio05;241.404200540579;end
Daphne laureola;bio06;8.00131522468112;start
Daphne laureola;bio06;10.4989104055018;end
Daphne laureola;bio07;243.000592634078;start
Daphne laureola;bio07;244.15532394785;end
Daphne laureola;bio08;55.0001287557377;start
Daphne laureola;bio08;57.1938086196295;end
Daphne laureola;bio09;85.8202941512292;start
Daphne laureola;bio09;87.9925313233478;end
Daphne laureola;bio10;189.688458977517;start
Daphne laureola;bio10;190.995820119524;end
Daphne laureola;bio11;40.6297271894588;start
Daphne laureola;bio11;41.9986112828863;end
Daphne laureola;bio12;683.000726290431;start
Daphne laureola;bio12;708.503875443848;end
Daphne laureola;bio13;76.3206939720371;start
Daphne laureola;bio13;79.9944678391028;end
Daphne laureola;bio14;46.0018763826027;start
Daphne laureola;bio14;47.301186175973;end
Daphne laureola;bio15;11.5381709535345;start
Daphne laureola;bio15;11.9979042320967;end
Daphne laureola;bio16;216.83121433223;start
Daphne laureola;bio16;225.997427064075;end
Daphne laureola;bio17;140.000306743403;start
Daphne laureola;bio17;143.641024358836;end
Daphne laureola;bio18;145.13774023678;start
Daphne laureola;bio18;150.995716553078;end
Daphne laureola;bio19;194.615345482416;start
Daphne laureola;bio19;202.159766295415;end
Dianthus brachyanthus;bio01;106.81912624349;start
Dianthus brachyanthus;bio01;108.341002764677;end
Dianthus brachyanthus;bio02;95.2860012348434;start
Dianthus brachyanthus;bio02;95.9985099033975;end
Dianthus brachyanthus;bio03;337.001914962466;start
Dianthus brachyanthus;bio03;337.990844782178;end
Dianthus brachyanthus;bio04;5738.97237918702;start
Dianthus brachyanthus;bio04;5789.62927066444;end
Dianthus brachyanthus;bio05;243.004341314471;start
Dianthus brachyanthus;bio05;246.47337246967;end
Dianthus brachyanthus;bio06;-6.81929712964453;start
Dianthus brachyanthus;bio06;-4.00127364020594;end
Dianthus brachyanthus;bio07;283.000105479761;start
Dianthus brachyanthus;bio07;285.588487672891;end
Dianthus brachyanthus;bio08;127.002180466652;start
Dianthus brachyanthus;bio08;129.934088164489;end
Dianthus brachyanthus;bio09;187.747270211498;start
Dianthus brachyanthus;bio09;192.993317902552;end
Dianthus brachyanthus;bio10;195.086823743577;start
Dianthus brachyanthus;bio10;198.995815043827;end
Dianthus brachyanthus;bio11;33.0028866879797;start
Dianthus brachyanthus;bio11;35.9728548867649;end
Dianthus brachyanthus;bio12;528.018946492441;start
Dianthus brachyanthus;bio12;542.115356873662;end
Dianthus brachyanthus;bio13;71.0009519041626;start
Dianthus brachyanthus;bio13;72.8592271012856;end
Dianthus brachyanthus;bio14;21.0012520528959;start
Dianthus brachyanthus;bio14;21.7609442151541;end
Dianthus brachyanthus;bio15;36.0002495861319;start
Dianthus brachyanthus;bio15;36.0567085871159;end
Dianthus brachyanthus;bio16;191.003265207401;start
Dianthus brachyanthus;bio16;197.781102431937;end
Dianthus brachyanthus;bio17;73.0035472902611;start
Dianthus brachyanthus;bio17;75.2238684535821;end
Dianthus brachyanthus;bio18;76.3847019400655;start
Dianthus brachyanthus;bio18;79.9966287650401;end
Dianthus brachyanthus;bio19;102.469355957716;start
Dianthus brachyanthus;bio19;107.998887649878;end
Dorycnium pentaphyllum;bio01;129.003446020299;start
Dorycnium pentaphyllum;bio01;131.439978015965;end
Dorycnium pentaphyllum;bio02;92.000339859843;start
Dorycnium pentaphyllum;bio02;93.0406768368885;end
Dorycnium pentaphyllum;bio03;336.891395994619;start
Dorycnium pentaphyllum;bio03;338.99512457223;end
Dorycnium pentaphyllum;bio04;5786.0720217693;start
Dorycnium pentaphyllum;bio04;5839.91498115932;end
Dorycnium pentaphyllum;bio05;270.630911131914;start
Dorycnium pentaphyllum;bio05;272.995705927093;end
Dorycnium pentaphyllum;bio06;7.00171133254261;start
Dorycnium pentaphyllum;bio06;9.80913518060777;end
Dorycnium pentaphyllum;bio07;270.004989178695;start
Dorycnium pentaphyllum;bio07;272.475474706915;end
Dorycnium pentaphyllum;bio08;166.005753652946;start
Dorycnium pentaphyllum;bio08;171.176337673639;end
Dorycnium pentaphyllum;bio09;222.004969184174;start
Dorycnium pentaphyllum;bio09;224.04575100035;end
Dorycnium pentaphyllum;bio10;217.918743349878;start
Dorycnium pentaphyllum;bio10;220.999237387188;end
Dorycnium pentaphyllum;bio11;47.0019409993188;start
Dorycnium pentaphyllum;bio11;49.9381363037738;end
Dorycnium pentaphyllum;bio12;495.028643619743;start
Dorycnium pentaphyllum;bio12;519.562284329244;end
Dorycnium pentaphyllum;bio13;80.0003267776295;start
Dorycnium pentaphyllum;bio13;83.061010348125;end
Dorycnium pentaphyllum;bio14;14.0014130287578;start
Dorycnium pentaphyllum;bio14;15.5618448022461;end
Dorycnium pentaphyllum;bio15;29.0002139400965;start
Dorycnium pentaphyllum;bio15;30.4163538419658;end
Dorycnium pentaphyllum;bio16;222.717479447867;start
Dorycnium pentaphyllum;bio16;232.996294750852;end
Dorycnium pentaphyllum;bio17;57.0080206624717;start
Dorycnium pentaphyllum;bio17;61.8687523795003;end
Dorycnium pentaphyllum;bio18;54.0578665001085;start
Dorycnium pentaphyllum;bio18;59.992160605203;end
Dorycnium pentaphyllum;bio19;103.006939579421;start
Dorycnium pentaphyllum;bio19;110.30601148458;end
Echinospartum boissieri;bio01;118.001198637918;start
Echinospartum boissieri;bio01;120.574920864691;end
Echinospartum boissieri;bio02;106.00077014091;start
Echinospartum boissieri;bio02;106.851979253285;end
Echinospartum boissieri;bio03;345.000658075877;start
Echinospartum boissieri;bio03;345.902335701858;end
Echinospartum boissieri;bio04;6528.69776534083;start
Echinospartum boissieri;bio04;6559.67391290694;end
Echinospartum boissieri;bio05;275.690383533972;start
Echinospartum boissieri;bio05;277.995341029977;end
Echinospartum boissieri;bio06;-15.8775923116716;start
Echinospartum boissieri;bio06;-13.0024785463494;end
Echinospartum boissieri;bio07;302.769859540167;start
Echinospartum boissieri;bio07;303.959665121812;end
Echinospartum boissieri;bio08;55.0265774668682;start
Echinospartum boissieri;bio08;57.1516576518968;end
Echinospartum boissieri;bio09;209.003323956478;start
Echinospartum boissieri;bio09;211.154977193389;end
Echinospartum boissieri;bio10;209.003323956478;start
Echinospartum boissieri;bio10;211.154977193389;end
Echinospartum boissieri;bio11;36.3886110334939;start
Echinospartum boissieri;bio11;39.9154107327378;end
Echinospartum boissieri;bio12;615.004875757622;start
Echinospartum boissieri;bio12;626.746692162357;end
Echinospartum boissieri;bio13;93.0011917128281;start
Echinospartum boissieri;bio13;95.8043416715176;end
Echinospartum boissieri;bio14;4.15083680679592;start
Echinospartum boissieri;bio14;4.99977926516607;end
Echinospartum boissieri;bio15;52.4802916226523;start
Echinospartum boissieri;bio15;52.999780675917;end
Echinospartum boissieri;bio16;268.143786013721;start
Echinospartum boissieri;bio16;275.904542804764;end
Echinospartum boissieri;bio17;16.0866937816873;start
Echinospartum boissieri;bio17;17.999471686513;end
Echinospartum boissieri;bio18;16.0866937816873;start
Echinospartum boissieri;bio18;17.999471686513;end
Echinospartum boissieri;bio19;250.004576948296;start
Echinospartum boissieri;bio19;254.950355699687;end
Erica scoparia;bio01;136.001344967514;start
Erica scoparia;bio01;137.241662984633;end
Erica scoparia;bio02;74.0004797155338;start
Erica scoparia;bio02;74.1425960329907;end
Erica scoparia;bio03;333.003891632353;start
Erica scoparia;bio03;335.354897620584;end
Erica scoparia;bio04;5551.91357681296;start
Erica scoparia;bio04;5592.95058579196;end
Erica scoparia;bio05;246.003650695607;start
Erica scoparia;bio05;247.437132501045;end
Erica scoparia;bio06;16.0026818741441;start
Erica scoparia;bio06;17.2419680457983;end
Erica scoparia;bio07;230.15824365361;start
Erica scoparia;bio07;231.997995592906;end
Erica scoparia;bio08;61.8528218863052;start
Erica scoparia;bio08;62.9988283096228;end
Erica scoparia;bio09;202.001976741873;start
Erica scoparia;bio09;203.984198030369;end
Erica scoparia;bio10;210.001165078159;start
Erica scoparia;bio10;211.574497271298;end
Erica scoparia;bio11;48.4855089001105;start
Erica scoparia;bio11;49.994520708784;end
Erica scoparia;bio12;695.920763191895;start
Erica scoparia;bio12;717.943147166349;end
Erica scoparia;bio13;98.0070293642436;start
Erica scoparia;bio13;100.06572628376;end
Erica scoparia;bio14;1.00072836954755;start
Erica scoparia;bio14;1.19108900917654;end
Erica scoparia;bio15;13.7365881699724;start
Erica scoparia;bio15;13.9993813292045;end
Erica scoparia;bio16;291.767476821903;start
Erica scoparia;bio16;298.985218061799;end
Erica scoparia;bio17;8.66681333753203;start
Erica scoparia;bio17;10.9974806828458;end
Erica scoparia;bio18;9.00096395057645;start
Erica scoparia;bio18;11.0285072743159;end
Erica scoparia;bio19;195.594784400187;start
Erica scoparia;bio19;202.988702442245;end
Erinacea anthyllis;bio01;106.329328561097;start
Erinacea anthyllis;bio01;108.998226758978;end
Erinacea anthyllis;bio02;93.0018996574548;start
Erinacea anthyllis;bio02;94.7473041211719;end
Erinacea anthyllis;bio03;341.002823326407;start
Erinacea anthyllis;bio03;342.947399363494;end
Erinacea anthyllis;bio04;5808.06871035743;start
Erinacea anthyllis;bio04;5825.97504786138;end
Erinacea anthyllis;bio05;245.816916741239;start
Erinacea anthyllis;bio05;247.996419116336;end
Erinacea anthyllis;bio06;-6.76365069894817;start
