species;variable;perc_90;position
Cytisus galianoi;bio13;79.9999159030375;end
Cytisus galianoi;bio14;5.00003100062001;start
Cytisus galianoi;bio14;5.00029900598012;end
Cytisus galianoi;bio14;5.11366527330547;end
Cytisus galianoi;bio15;49.5631117984962;start
Cytisus galianoi;bio15;49.9996914699821;end
Cytisus galianoi;bio16;219.811721511618;start
Cytisus galianoi;bio16;229.997870597565;end
Cytisus galianoi;bio17;18.434074690763;start
Cytisus galianoi;bio17;18.9996163700561;end
Cytisus galianoi;bio18;18.434074690763;start
Cytisus galianoi;bio18;18.9996163700561;end
Cytisus galianoi;bio19;221.067914928878;start
Cytisus galianoi;bio19;231.25363737475;end
Cytisus grandiflorus;bio01;184.285487095261;start
Cytisus grandiflorus;bio01;185.999119704887;end
Cytisus grandiflorus;bio02;93.9201419864551;start
Cytisus grandiflorus;bio02;95.9998562889936;end
Cytisus grandiflorus;bio03;344.00090022003;start
Cytisus grandiflorus;bio03;348.087231526977;end
Cytisus grandiflorus;bio04;4771.64841473874;start
Cytisus grandiflorus;bio04;4938.99663361208;end
Cytisus grandiflorus;bio05;302.002128435705;start
Cytisus grandiflorus;bio05;306.321288715609;end
Cytisus grandiflorus;bio06;87.1442702051542;start
Cytisus grandiflorus;bio06;90.9973698457653;end
Cytisus grandiflorus;bio07;210.000903880805;start
Cytisus grandiflorus;bio07;215.552616313516;end
Cytisus grandiflorus;bio08;137.518002220945;start
Cytisus grandiflorus;bio08;139.996801304847;end
Cytisus grandiflorus;bio09;255.931512320305;start
Cytisus grandiflorus;bio09;257.998909403445;end
Cytisus grandiflorus;bio10;255.9355868037;start
Cytisus grandiflorus;bio10;257.999617464502;end
Cytisus grandiflorus;bio11;122.752982891303;start
Cytisus grandiflorus;bio11;124.997618379414;end
Cytisus grandiflorus;bio12;601.709796933084;start
Cytisus grandiflorus;bio12;621.97122886405;end
Cytisus grandiflorus;bio13;105.000428396007;start
Cytisus grandiflorus;bio13;109.013776246727;end
Cytisus grandiflorus;bio14;1.0351907017287;start
Cytisus grandiflorus;bio14;1.99888467339213;end
Cytisus grandiflorus;bio15;68.3176642713391;start
Cytisus grandiflorus;bio15;68.999222388885;end
Cytisus grandiflorus;bio16;299.374450136826;start
Cytisus grandiflorus;bio16;311.993980640463;end
Cytisus grandiflorus;bio17;7.00364180253322;start
Cytisus grandiflorus;bio17;8.93659822431066;end
Cytisus grandiflorus;bio18;7.04590017970014;start
Cytisus grandiflorus;bio18;8.99580090985488;end
Cytisus grandiflorus;bio19;277.483909618162;start
Cytisus grandiflorus;bio19;286.995725740432;end
Cytisus scoparius;bio01;86.3189137619489;start
Cytisus scoparius;bio01;86.9956743291668;end
Cytisus scoparius;bio01;102.27432845927;start
Cytisus scoparius;bio01;106.446938314103;end
Cytisus scoparius;bio02;73.000154586302;start
Cytisus scoparius;bio02;74.8081522373834;end
Cytisus scoparius;bio03;294.292071728429;start
Cytisus scoparius;bio03;298.995279495774;end
Cytisus scoparius;bio03;311.578788183035;start
Cytisus scoparius;bio03;314.089940412797;end
Cytisus scoparius;bio04;5620.30007202193;start
Cytisus scoparius;bio04;5805.0051547067;end
Cytisus scoparius;bio05;223.005095067894;start
Cytisus scoparius;bio05;230.525443873548;end
Cytisus scoparius;bio06;4.51982072213534;start
Cytisus scoparius;bio06;9.99509181337334;end
Cytisus scoparius;bio07;230.745104883993;start
Cytisus scoparius;bio07;233.99898636147;end
Cytisus scoparius;bio07;249.246968548216;start
Cytisus scoparius;bio07;252.647641671293;end
Cytisus scoparius;bio08;50.0944263477336;start
Cytisus scoparius;bio08;57.9996578364303;end
Cytisus scoparius;bio09;81.0014361164696;start
Cytisus scoparius;bio09;87.2564049058904;end
Cytisus scoparius;bio10;176.002686956471;start
Cytisus scoparius;bio10;180.23413742472;end
Cytisus scoparius;bio11;37.0033661774547;start
Cytisus scoparius;bio11;41.8274738335805;end
Cytisus scoparius;bio12;769.927463585374;start
Cytisus scoparius;bio12;806.963449403405;end
Cytisus scoparius;bio13;76.0048711954136;start
Cytisus scoparius;bio13;81.719149150686;end
Cytisus scoparius;bio14;45.9735157950548;start
Cytisus scoparius;bio14;47.9999517630666;end
Cytisus scoparius;bio15;12.0006420816905;start
Cytisus scoparius;bio15;13.5954801466946;end
Cytisus scoparius;bio16;224.440369678709;start
Cytisus scoparius;bio16;238.981047741577;end
Cytisus scoparius;bio17;146.886222886541;start
Cytisus scoparius;bio17;153.993392405408;end
Cytisus scoparius;bio18;177.730334730093;start
Cytisus scoparius;bio18;189.998479549704;end
Cytisus scoparius;bio19;162.567003299521;start
Cytisus scoparius;bio19;175.994171284341;end
Daphne gnidium;bio01;154.001034227654;start
Daphne gnidium;bio01;159.023596191223;end
Daphne gnidium;bio02;94.455437260594;start
Daphne gnidium;bio02;95.99933424921;end
Daphne gnidium;bio03;340.001840708416;start
Daphne gnidium;bio03;345.323253964607;end
Daphne gnidium;bio04;5688.18414650284;start
Daphne gnidium;bio04;5822.18883676521;end
Daphne gnidium;bio05;274.811116353332;start
Daphne gnidium;bio05;281.441559216123;end
Daphne gnidium;bio05;319.006340983058;start
Daphne gnidium;bio05;320.861010315307;end
Daphne gnidium;bio06;16.9010827742808;start
Daphne gnidium;bio06;21.9935921522793;end
Daphne gnidium;bio07;302.004216273618;start
Daphne gnidium;bio07;309.142496606864;end
Daphne gnidium;bio08;86.241385179253;start
Daphne gnidium;bio08;96.9997306230554;end
Daphne gnidium;bio09;250.005670744263;start
Daphne gnidium;bio09;255.571363251483;end
Daphne gnidium;bio10;249.366223871461;start
Daphne gnidium;bio10;254.996484971354;end
Daphne gnidium;bio11;68.541885507622;start
Daphne gnidium;bio11;74.9968829631;end
Daphne gnidium;bio12;581.040825211432;start
Daphne gnidium;bio12;621.642652597596;end
Daphne gnidium;bio13;91.0033530044144;start
Daphne gnidium;bio13;97.130996882561;end
Daphne gnidium;bio14;3.80749044932562;start
Daphne gnidium;bio14;4.99931340601579;end
Daphne gnidium;bio15;50.9793636317061;start
Daphne gnidium;bio15;52.9984226659263;end
Daphne gnidium;bio16;261.312043186337;start
Daphne gnidium;bio16;281.997710811915;end
Daphne gnidium;bio17;12.114585925802;start
Daphne gnidium;bio17;15.9934811050737;end
Daphne gnidium;bio18;12.21275218929;start
Daphne gnidium;bio18;15.9944757220551;end
Daphne gnidium;bio19;239.617163592548;start
Daphne gnidium;bio19;261.997961499;end
Daphne laureola;bio01;106.002255707745;start
Daphne laureola;bio01;109.4464637543;end
Daphne laureola;bio02;73.0011043032077;start
Daphne laureola;bio02;73.4698490662353;end
Daphne laureola;bio03;294.93877077849;start
Daphne laureola;bio03;297.998542922264;end
Daphne laureola;bio04;5885.04348642924;start
Daphne laureola;bio04;5987.82177246359;end
Daphne laureola;bio05;238.208761384847;start
Daphne laureola;bio05;242.995398814046;end
Daphne laureola;bio06;7.55319788353123;start
Daphne laureola;bio06;11.2831157525141;end
Daphne laureola;bio06;15.0064436605978;start
Daphne laureola;bio06;15.8038289294086;end
Daphne laureola;bio07;242.003978056217;start
Daphne laureola;bio07;245.310055261622;end
Daphne laureola;bio08;53.5514722418469;start
Daphne laureola;bio08;58.9984207340763;end
Daphne laureola;bio09;84.0060286479241;start
Daphne laureola;bio09;89.7498467884325;end
Daphne laureola;bio10;188.658991025116;start
Daphne laureola;bio10;191.993709300379;end
Daphne laureola;bio11;39.8747241070013;start
Daphne laureola;bio11;42.9935218868723;end
Daphne laureola;bio12;675.249769194784;start
Daphne laureola;bio12;723.95578346033;end
Daphne laureola;bio13;75.0048890687774;start
Daphne laureola;bio13;81.5780914394862;end
Daphne laureola;bio14;45.347678444682;start
Daphne laureola;bio14;47.9977858320923;end
Daphne laureola;bio15;11.0008576842149;start
Daphne laureola;bio15;12.474877508605;end
Daphne laureola;bio16;213.007691702932;start
Daphne laureola;bio16;231.476671546239;end
Daphne laureola;bio17;138.00658043019;start
Daphne laureola;bio17;145.94295957071;end
Daphne laureola;bio18;143.144958339226;start
Daphne laureola;bio18;153.991576586983;end
Daphne laureola;bio19;191.012884544209;start
Daphne laureola;bio19;206.120587222239;end
Dianthus brachyanthus;bio01;106.0000122749;start
Dianthus brachyanthus;bio01;109.174078903186;end
Dianthus brachyanthus;bio02;95.2860012348434;start
Dianthus brachyanthus;bio02;95.9985099033975;end
Dianthus brachyanthus;bio03;336.598130468605;start
Dianthus brachyanthus;bio03;338.411738788491;end
Dianthus brachyanthus;bio04;5729.70587464847;start
Dianthus brachyanthus;bio04;5801.71004695174;end
Dianthus brachyanthus;bio05;241.870039338504;start
Dianthus brachyanthus;bio05;247.683972784828;end
Dianthus brachyanthus;bio06;-7.99589456595652;start
Dianthus brachyanthus;bio06;-2.74720476775818;end
Dianthus brachyanthus;bio07;282.585461730376;start
Dianthus brachyanthus;bio07;285.999990181751;end
Dianthus brachyanthus;bio08;125.842744240689;start
Dianthus brachyanthus;bio08;130.993572991661;end
Dianthus brachyanthus;bio09;186.00590431126;start
Dianthus brachyanthus;bio09;195.246850244036;end
Dianthus brachyanthus;bio10;194.100905785719;start
Dianthus brachyanthus;bio10;199.996596086476;end
Dianthus brachyanthus;bio11;32.1271862362318;start
Dianthus brachyanthus;bio11;37.0709554532424;end
Dianthus brachyanthus;bio12;518.473139833544;start
Dianthus brachyanthus;bio12;550.902729578839;end
Dianthus brachyanthus;bio13;69.9021897303869;start
Dianthus brachyanthus;bio13;73.9984966363065;end
Dianthus brachyanthus;bio14;20.7155088887915;start
Dianthus brachyanthus;bio14;21.9999793620491;end
Dianthus brachyanthus;bio15;35.000118711557;start
Dianthus brachyanthus;bio15;36.9734952221429;end
Dianthus brachyanthus;bio16;188.672546478016;start
Dianthus brachyanthus;bio16;200.312745189718;end
Dianthus brachyanthus;bio17;72.2114548974313;start
Dianthus brachyanthus;bio17;76.1103552766456;end
Dianthus brachyanthus;bio18;75.0027847638833;start
Dianthus brachyanthus;bio18;82.1190124655317;end
Dianthus brachyanthus;bio19;100.003483716617;start
Dianthus brachyanthus;bio19;110.701383994921;end
Dorycnium pentaphyllum;bio01;127.603449735496;start
Dorycnium pentaphyllum;bio01;132.99702516605;end
Dorycnium pentaphyllum;bio02;91.0398627752263;start
Dorycnium pentaphyllum;bio02;93.9989955460342;end
Dorycnium pentaphyllum;bio03;335.949912526243;start
Dorycnium pentaphyllum;bio03;339.995044945539;end
Dorycnium pentaphyllum;bio04;5763.31774900497;start
Dorycnium pentaphyllum;bio04;5877.88286652772;end
Dorycnium pentaphyllum;bio05;269.737980317137;start
Dorycnium pentaphyllum;bio05;273.996573433766;end
Dorycnium pentaphyllum;bio06;5.41490654885362;start
Dorycnium pentaphyllum;bio06;11.995152959536;end
Dorycnium pentaphyllum;bio07;269.002708865711;start
Dorycnium pentaphyllum;bio07;273.30438761441;end
Dorycnium pentaphyllum;bio08;163.00031335622;start
Dorycnium pentaphyllum;bio08;174.917804165481;end
Dorycnium pentaphyllum;bio09;219.607860384221;start
Dorycnium pentaphyllum;bio09;225.997451070582;end
Dorycnium pentaphyllum;bio10;216.670018494217;start
Dorycnium pentaphyllum;bio10;222.996278976204;end
Dorycnium pentaphyllum;bio11;46.001753054125;start
Dorycnium pentaphyllum;bio11;51.3542439885532;end
Dorycnium pentaphyllum;bio12;482.118536121615;start
Dorycnium pentaphyllum;bio12;531.984380891017;end
Dorycnium pentaphyllum;bio13;77.0034074481861;start
Dorycnium pentaphyllum;bio13;84.7135669287223;end
Dorycnium pentaphyllum;bio14;13.4956377209605;start
Dorycnium pentaphyllum;bio14;15.9986507498893;end
Dorycnium pentaphyllum;bio15;28.5337207959514;start
Dorycnium pentaphyllum;bio15;30.9994702721473;end
Dorycnium pentaphyllum;bio16;216.289473959557;start
Dorycnium pentaphyllum;bio16;236.996941523297;end
Dorycnium pentaphyllum;bio17;55.0034123266168;start
Dorycnium pentaphyllum;bio17;64.3789477735132;end
Dorycnium pentaphyllum;bio18;51.8508976180485;start
Dorycnium pentaphyllum;bio18;62.9960904724513;end
Dorycnium pentaphyllum;bio19;98.7599706951023;start
Dorycnium pentaphyllum;bio19;114.994561231489;end
Echinospartum boissieri;bio01;116.475380350156;start
Echinospartum boissieri;bio01;121.842051569184;end
Echinospartum boissieri;bio02;106.00077014091;start
Echinospartum boissieri;bio02;106.851979253285;end
Echinospartum boissieri;bio03;344.894705549083;start
Echinospartum boissieri;bio03;345.999639042791;end
Echinospartum boissieri;bio04;6520.31656085696;start
Echinospartum boissieri;bio04;6566.78078220612;end
Echinospartum boissieri;bio05;274.004443007417;start
Echinospartum boissieri;bio05;280.179514727066;end
Echinospartum boissieri;bio06;-16.6855984215811;start
Echinospartum boissieri;bio06;-12.2341291780306;end
Echinospartum boissieri;bio07;302.737227741515;start
Echinospartum boissieri;bio07;303.999827335539;end
Echinospartum boissieri;bio08;53.1807048973908;start
Echinospartum boissieri;bio08;58.9975302213742;end
Echinospartum boissieri;bio09;207.001561169778;start
Echinospartum boissieri;bio09;213.596740979098;end
Echinospartum boissieri;bio10;207.001561169778;start
Echinospartum boissieri;bio10;213.596740979098;end
Echinospartum boissieri;bio11;35.2309592238184;start
Echinospartum boissieri;bio11;40.9967831596052;end
Echinospartum boissieri;bio12;607.788995857985;start
Echinospartum boissieri;bio12;634.410895961083;end
Echinospartum boissieri;bio13;92.0028095357607;start
Echinospartum boissieri;bio13;96.7573428405365;end
Echinospartum boissieri;bio14;4.15083680679592;start
Echinospartum boissieri;bio14;4.99977926516607;end
Echinospartum boissieri;bio15;52.4802916226523;start
Echinospartum boissieri;bio15;52.999780675917;end
Echinospartum boissieri;bio16;265.285630498278;start
Echinospartum boissieri;bio16;278.650813228856;end
Echinospartum boissieri;bio17;16.0006658225103;start
Echinospartum boissieri;bio17;18.1083508223463;end
Echinospartum boissieri;bio18;16.0006658225103;start
Echinospartum boissieri;bio18;18.1083508223463;end
Echinospartum boissieri;bio19;247.245644398547;start
Echinospartum boissieri;bio19;257.543198664501;end
Erica scoparia;bio01;135.515274393238;start
Erica scoparia;bio01;137.995910427475;end
Erica scoparia;bio02;73.3440376777566;start
Erica scoparia;bio02;74.9998055668578;end
Erica scoparia;bio03;332.003781148471;start
Erica scoparia;bio03;336.257982460508;end
Erica scoparia;bio04;5507.00515189254;start
Erica scoparia;bio04;5600.14035825458;end
Erica scoparia;bio05;245.005233406995;start
Erica scoparia;bio05;248.429972039441;end
Erica scoparia;bio06;15.0032575421649;start
Erica scoparia;bio06;18.6811390838484;end
Erica scoparia;bio07;230.001890797579;start
Erica scoparia;bio07;232.368030685512;end
Erica scoparia;bio08;60.0048865287054;start
Erica scoparia;bio08;64.7250004847451;end
Erica scoparia;bio09;201.987767270271;start
Erica scoparia;bio09;203.998407501971;end
Erica scoparia;bio10;209.436379162673;start
Erica scoparia;bio10;211.998086707913;end
Erica scoparia;bio11;47.22060194284;start
Erica scoparia;bio11;50.9986793020557;end
Erica scoparia;bio12;688.969400611098;start
Erica scoparia;bio12;730.969650153892;end
Erica scoparia;bio13;96.030680321508;start
Erica scoparia;bio13;101.992666600427;end
Erica scoparia;bio14;1.00072836954755;start
Erica scoparia;bio14;1.19108900917654;end
Erica scoparia;bio15;13.0024811925522;start
Erica scoparia;bio15;14.713493174944;end
Erica scoparia;bio16;287.160932071525;start
Erica scoparia;bio16;302.975914583517;end
Erica scoparia;bio17;8.18388226598052;start
Erica scoparia;bio17;11.585396769952;end
Erica scoparia;bio17;145.000354536834;start
Erica scoparia;bio17;148.618838072952;end
Erica scoparia;bio18;7.53060810511657;start
Erica scoparia;bio18;12.8780601536049;end
Erica scoparia;bio18;158.876656892795;start
Erica scoparia;bio18;160.997064796247;end
Erica scoparia;bio19;192.006205285312;start
Erica scoparia;bio19;206.890379063787;end
Erinacea anthyllis;bio01;105.570757793545;start
Erinacea anthyllis;bio01;109.999063583184;end
Erinacea anthyllis;bio02;92.881123902153;start
Erinacea anthyllis;bio02;94.9985956120419;end
Erinacea anthyllis;bio03;340.971531298224;start
Erinacea anthyllis;bio03;342.996572550639;end
Erinacea anthyllis;bio04;5795.30953869469;start
Erinacea anthyllis;bio04;5838.37174305643;end
Erinacea anthyllis;bio05;244.072369286986;start
Erinacea anthyllis;bio05;249.99626619804;end
Erinacea anthyllis;bio06;-7.99877109041707;start
Erinacea anthyllis;bio06;-2.00368672874878;end
Erinacea anthyllis;bio07;252.000433578827;start
Erinacea anthyllis;bio07;256.212110645416;end
Erinacea anthyllis;bio08;133.002311807512;start
Erinacea anthyllis;bio08;140.800688539604;end
Erinacea anthyllis;bio09;183.763780045334;start
Erinacea anthyllis;bio09;186.994005956155;end
Erinacea anthyllis;bio09;197.670675196705;start
Erinacea anthyllis;bio09;200.93769183544;end
Erinacea anthyllis;bio10;193.580067578868;start
Erinacea anthyllis;bio10;196.362844426853;end
Erinacea anthyllis;bio10;205.000958777338;start
Erinacea anthyllis;bio10;207.792258678457;end
Erinacea anthyllis;bio11;33.0033973591456;start
Erinacea anthyllis;bio11;37.2503347916241;end
Erinacea anthyllis;bio12;467.004142058409;start
Erinacea anthyllis;bio12;491.814141469887;end
Erinacea anthyllis;bio13;66.0020528571909;start
Erinacea anthyllis;bio13;70.1792409430784;end
Erinacea anthyllis;bio14;4.7016029927262;start
Erinacea anthyllis;bio14;5.99906418896652;end
Erinacea anthyllis;bio15;35.2549794877658;start
Erinacea anthyllis;bio15;36.9998598083151;end
Erinacea anthyllis;bio16;182.002996639956;start
Erinacea anthyllis;bio16;193.076226714359;end
Erinacea anthyllis;bio17;18.6724571657132;start
Erinacea anthyllis;bio17;23.6044411845373;end
Erinacea anthyllis;bio17;69.000571811033;start
Erinacea anthyllis;bio17;69.861409908822;end
Erinacea anthyllis;bio18;18.0007542697978;start
Erinacea anthyllis;bio18;23.7602335664518;end
Erinacea anthyllis;bio19;93.2213178275209;start
Erinacea anthyllis;bio19;103.992819352283;end
Fraxinus angustifolia;bio01;117.001200604976;start
Fraxinus angustifolia;bio01;121.412852459151;end
Fraxinus angustifolia;bio02;73.6941685624319;start
Fraxinus angustifolia;bio02;75.370238363679;end
Fraxinus angustifolia;bio02;94.5508798532305;start
Fraxinus angustifolia;bio02;94.998145670979;end
Fraxinus angustifolia;bio03;324.483482264111;start
Fraxinus angustifolia;bio03;329.994641025204;end
Fraxinus angustifolia;bio04;5669.00755196431;start
Fraxinus angustifolia;bio04;5810.81976517866;end
Fraxinus angustifolia;bio05;265.989565563794;start
Fraxinus angustifolia;bio05;272.995903982702;end
Fraxinus angustifolia;bio06;18.0002306007491;start
Fraxinus angustifolia;bio06;22.7003447078651;end
Fraxinus angustifolia;bio07;229.002862468657;start
Fraxinus angustifolia;bio07;234.473238896591;end
Fraxinus angustifolia;bio07;252.830845973576;start
Fraxinus angustifolia;bio07;254.24754846525;end
Fraxinus angustifolia;bio08;87.0021376878155;start
Fraxinus angustifolia;bio08;94.8865485883102;end
Fraxinus angustifolia;bio09;219.633644807146;start
Fraxinus angustifolia;bio09;227.996167013735;end
Fraxinus angustifolia;bio10;195.758833940443;start
Fraxinus angustifolia;bio10;199.64396127058;end
Fraxinus angustifolia;bio10;210.25672434471;start
Fraxinus angustifolia;bio10;212.994970866939;end
Fraxinus angustifolia;bio11;51.0860827501187;start
Fraxinus angustifolia;bio11;57.9953865507288;end
Fraxinus angustifolia;bio12;618.012092531789;start
Fraxinus angustifolia;bio12;662.375534888813;end
Fraxinus angustifolia;bio13;87.003258383911;start
Fraxinus angustifolia;bio13;93.6019514816136;end
Fraxinus angustifolia;bio14;3.00046335554851;start
Fraxinus angustifolia;bio14;5.7887056130839;end
Fraxinus angustifolia;bio15;11.7458002147842;start
Fraxinus angustifolia;bio15;14.9985275650375;end
Fraxinus angustifolia;bio16;217.005470111528;start
Fraxinus angustifolia;bio16;226.480062446276;end
Fraxinus angustifolia;bio16;258.207605114341;start
Fraxinus angustifolia;bio16;267.22650563339;end
Fraxinus angustifolia;bio17;11.0014035837226;start
Fraxinus angustifolia;bio17;17.6568248703461;end
Fraxinus angustifolia;bio18;11.0012648397486;start
Fraxinus angustifolia;bio18;17.8582815162806;end
Fraxinus angustifolia;bio19;183.006960443712;start
Fraxinus angustifolia;bio19;198.271636533061;end
Fumana ericoides;bio01;133.081764826197;start
Fumana ericoides;bio01;139.997269285705;end
Fumana ericoides;bio02;78.7606979923754;start
Fumana ericoides;bio02;81.9993147946306;end
Fumana ericoides;bio03;334.005279839427;start
Fumana ericoides;bio03;339.001013014161;end
Fumana ericoides;bio04;5715.03228073267;start
Fumana ericoides;bio04;5808.65308809508;end
Fumana ericoides;bio05;273.532120084169;start
Fumana ericoides;bio05;279.998596509308;end
Fumana ericoides;bio06;18.0047613075429;start
Fumana ericoides;bio06;24.1817904350985;end
Fumana ericoides;bio07;248.06969237487;start
Fumana ericoides;bio07;255.998926158385;end
Fumana ericoides;bio08;169.875776438068;start
Fumana ericoides;bio08;178.996654865347;end
Fumana ericoides;bio09;223.02079207219;start
Fumana ericoides;bio09;229.997302095413;end
Fumana ericoides;bio10;229.706496451503;start
Fumana ericoides;bio10;235.994521591016;end
Fumana ericoides;bio11;54.2598993023578;start
Fumana ericoides;bio11;60.23747180514;end
Fumana ericoides;bio12;424.635962316953;start
Fumana ericoides;bio12;474.978399597825;end
Fumana ericoides;bio13;51.0034021269052;start
Fumana ericoides;bio13;53.383966705721;end
Fumana ericoides;bio13;79.965205256079;start
Fumana ericoides;bio13;84.8198937203017;end
Fumana ericoides;bio14;3.70590380178519;start
Fumana ericoides;bio14;5.99951888966036;end
Fumana ericoides;bio15;35.0011983599705;start
Fumana ericoides;bio15;37.6703769637184;end
Fumana ericoides;bio16;139.007948611172;start
Fumana ericoides;bio16;151.467073180547;end
Fumana ericoides;bio16;221.955603771502;start
Fumana ericoides;bio16;231.993761007492;end
Fumana ericoides;bio17;14.6908383515443;start
Fumana ericoides;bio17;24.9989102423325;end
Fumana ericoides;bio18;14.493182108311;start
Fumana ericoides;bio18;24.9950119714514;end
Fumana ericoides;bio19;85.2316301058558;start
Fumana ericoides;bio19;99.998296966925;end
Fumana laevipes;bio01;168.001531298399;start
Fumana laevipes;bio01;172.461604941029;end
Fumana laevipes;bio02;73.0012151772099;start
Fumana laevipes;bio02;77.7246301292036;end
Fumana laevipes;bio03;329.005833324122;start
Fumana laevipes;bio03;336.225113213071;end
Fumana laevipes;bio04;5575.30424816888;start
Fumana laevipes;bio04;5640.95972457446;end
Fumana laevipes;bio05;288.98801203809;start
Fumana laevipes;bio05;292.998146734956;end
Fumana laevipes;bio06;56.4726066512825;start
Fumana laevipes;bio06;61.9997898677944;end
Fumana laevipes;bio07;237.31546762611;start
Fumana laevipes;bio07;243.997908242522;end
Fumana laevipes;bio08;189.000796810497;start
Fumana laevipes;bio08;194.526673033318;end
Fumana laevipes;bio09;243.830107115151;start
Fumana laevipes;bio09;246.996374489809;end
Fumana laevipes;bio10;253.381267465068;start
Fumana laevipes;bio10;256.999576435584;end
Fumana laevipes;bio11;95.2394676759811;start
Fumana laevipes;bio11;99.9988417039949;end
Fumana laevipes;bio12;471.011823131712;start
Fumana laevipes;bio12;500.534324150324;end
Fumana laevipes;bio13;76.0023200294681;start
Fumana laevipes;bio13;81.2399633017321;end
Fumana laevipes;bio14;11.0005873236877;start
Fumana laevipes;bio14;12.8231863032303;end
Fumana laevipes;bio15;40.6846770751069;start
Fumana laevipes;bio15;41.9997963003109;end
Fumana laevipes;bio16;210.000510873487;start
Fumana laevipes;bio16;224.996436942269;end
Fumana laevipes;bio17;50.0010523888957;start
Fumana laevipes;bio17;54.8917390526718;end
Fumana laevipes;bio18;11.6716912278984;start
Fumana laevipes;bio18;14.3776244622702;end
Fumana laevipes;bio18;54.0012900495038;start
Fumana laevipes;bio18;57.5325079117339;end
Fumana laevipes;bio19;101.001805323948;start
Fumana laevipes;bio19;109.753192699171;end
Fumana procumbens;bio01;109.750708403156;start
Fumana procumbens;bio01;113.995401182068;end
Fumana procumbens;bio02;73.0002676505094;start
Fumana procumbens;bio02;74.650849186825;end
Fumana procumbens;bio03;294.00015290887;start
Fumana procumbens;bio03;296.768615357925;end
Fumana procumbens;bio04;6392.57100185725;start
Fumana procumbens;bio04;6486.46113708938;end
Fumana procumbens;bio05;246.4063656048;start
Fumana procumbens;bio05;250.998940060964;end
Fumana procumbens;bio06;3.00559676964417;start
Fumana procumbens;bio06;7.08606192099859;end
Fumana procumbens;bio07;268.851170687135;start
Fumana procumbens;bio07;272.999983882074;end
Fumana procumbens;bio08;54.6646993063294;start
Fumana procumbens;bio08;63.9971029515393;end
Fumana procumbens;bio09;196.005522521132;start
Fumana procumbens;bio09;204.723187313759;end
Fumana procumbens;bio10;193.999651698032;start
Fumana procumbens;bio10;197.99694861882;end
Fumana procumbens;bio11;35.2250822145986;start
Fumana procumbens;bio11;39.9971810577495;end
Fumana procumbens;bio12;708.265159171193;start
Fumana procumbens;bio12;756.996409983597;end
Fumana procumbens;bio13;73.0031625564836;start
Fumana procumbens;bio13;78.7064763500073;end
Fumana procumbens;bio14;45.2619160553868;start
Fumana procumbens;bio14;49.9997541403513;end
Fumana procumbens;bio15;11.0017451777048;start
Fumana procumbens;bio15;12.5919861753028;end
Fumana procumbens;bio16;211.00043817394;start
Fumana procumbens;bio16;228.661188338525;end
Fumana procumbens;bio17;142.008811999434;start
Fumana procumbens;bio17;155.52761524196;end
Fumana procumbens;bio18;157.455463229412;start
Fumana procumbens;bio18;172.990290216176;end
Fumana procumbens;bio19;181.491837748003;start
Fumana procumbens;bio19;196.991784692169;end
Fumana thymifolia;bio01;148.549773064344;start
Fumana thymifolia;bio01;153.998149562111;end
Fumana thymifolia;bio02;93.0011238850922;start
Fumana thymifolia;bio02;96.1508172985911;end
Fumana thymifolia;bio03;336.000796671647;start
Fumana thymifolia;bio03;341.446625102594;end
Fumana thymifolia;bio04;5671.23076973064;start
Fumana thymifolia;bio04;5787.22915821326;end
Fumana thymifolia;bio05;292.349573278124;start
Fumana thymifolia;bio05;298.99677050248;end
Fumana thymifolia;bio06;21.0003136849026;start
Fumana thymifolia;bio06;27.0697355262384;end
Fumana thymifolia;bio07;268.270378078351;start
Fumana thymifolia;bio07;277.996935067367;end
Fumana thymifolia;bio08;168.688313029036;start
Fumana thymifolia;bio08;178.994734754457;end
Fumana thymifolia;bio09;230.656347946082;start
Fumana thymifolia;bio09;235.992994090104;end
Fumana thymifolia;bio10;240.005201084826;start
Fumana thymifolia;bio10;244.572554390361;end
Fumana thymifolia;bio11;65.8586893913955;start
Fumana thymifolia;bio11;71.9961226826285;end
Fumana thymifolia;bio12;445.485297913733;start
Fumana thymifolia;bio12;485.97511641825;end
Fumana thymifolia;bio13;78.0024506853988;start
Fumana thymifolia;bio13;85.4222254363418;end
Fumana thymifolia;bio14;3.00114386733248;start
Fumana thymifolia;bio14;4.8906883482863;end
Fumana thymifolia;bio15;36.0008505399207;start
Fumana thymifolia;bio15;38.4979993480216;end
Fumana thymifolia;bio16;215.928058884496;start
Fumana thymifolia;bio16;235.999379787023;end
Fumana thymifolia;bio17;12.3818707481702;start
Fumana thymifolia;bio17;16.9953007961875;end
Fumana thymifolia;bio18;12.0047546223615;start
Fumana thymifolia;bio18;17.355513072349;end
Fumana thymifolia;bio19;89.7262810099095;start
Fumana thymifolia;bio19;103.878481505396;end
Genista cinerea;bio01;104.001226545159;start
Genista cinerea;bio01;111.049144316838;end
Genista cinerea;bio02;82.001630257197;start
Genista cinerea;bio02;82.6472076430425;end
Genista cinerea;bio03;300.501623601514;start
Genista cinerea;bio03;302.055848231856;end
Genista cinerea;bio04;6428.0299291768;start
Genista cinerea;bio04;6481.40733149161;end
Genista cinerea;bio05;246.002618822553;start
Genista cinerea;bio05;253.361203122295;end
Genista cinerea;bio06;-15.8361898533876;start
