community;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;genus;sp;sub_sp;recruit_sp;dist_bio01;dist_bio02;dist_bio03;dist_bio04;dist_bio05;dist_bio06;dist_bio07;dist_bio08;dist_bio09;dist_bio10;dist_bio11;dist_bio12;dist_bio13;dist_bio14;dist_bio15;dist_bio16;dist_bio17;dist_bio18;dist_bio19;centroid_bio01;centroid_bio02;centroid_bio03;centroid_bio04;centroid_bio05;centroid_bio06;centroid_bio07;centroid_bio08;centroid_bio09;centroid_bio10;centroid_bio11;centroid_bio12;centroid_bio13;centroid_bio14;centroid_bio15;centroid_bio16;centroid_bio17;centroid_bio18;centroid_bio19;population_bio01;population_bio02;population_bio03;population_bio04;population_bio05;population_bio06;population_bio07;population_bio08;population_bio09;population_bio10;population_bio11;population_bio12;population_bio13;population_bio14;population_bio15;population_bio16;population_bio17;population_bio18;population_bio19
3;37.077306;-3.481778;Thymelaea_tartonraira_austroiberica;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Thymelaea;tartonraira;austroiberica;Thymelaea tartonraira;-83.334879402025;6.2601977177186;8.32941309267397;673.56796932486;-44.543819021477;-114.459132526228;25.64260408226;-153.458860678638;-66.986220117331;-73.516869024453;-93.1491933103969;108.270315758215;21.8218254454858;0.16005279270897;10.7049204595;77.527772812748;-0.963690173341901;-0.791279749225399;172.451902317886;164.334879402025;97.7398022822814;345.670586907326;5458.43203067514;284.543819021477;61.4591325262277;267.35739591774;174.458860678638;239.986220117331;246.516869024453;96.1491933103969;523.729684241785;73.1781745545142;3.83994720729103;46.2950795405;197.472227187252;14.9636901733419;14.7912797492254;82.5480976821138;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Helianthemum_apenninum_suffruticosum;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Helianthemum;apenninum;suffruticosum;Helianthemum apenninum;-33.980172052676;29.2756700975632;41.808339368019;258.35268714182;-9.724157048042;-61.7928246453102;45.327906799601;-37.8718917707741;-34.009863136826;-24.033465693798;-40.5175682833939;-58.497859555787;16.1987912210395;-27.1169066680826;33.7703004313897;51.680607172209;-95.522950942381;-88.11223552256;70.109053008032;114.980172052676;74.7243299024368;312.191660631981;5873.64731285818;249.724157048042;8.79282464531016;247.672093200399;58.8718917707741;207.009863136826;197.033465693798;43.5175682833939;690.497859555787;78.8012087789605;31.1169066680826;23.2296995686103;223.319392827791;109.522950942381;102.11223552256;184.890946991968;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Helianthemum_cinereum_rotundifolium;facil;2;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;-53.13652701035;8.8910902454223;11.71381654968;284.17697950003;-54.300447834003;-65.6357382228959;11.246763792741;-100.778404254587;-59.539598934804;-57.485956577602;-51.955293739477;162.929409826033;41.8961703906038;-2.26331480926702;23.7561595457598;123.91703159551;-15.309452368298;-15.3228209747113;144.365241466657;134.13652701035;95.1089097545777;342.28618345032;5847.82302049997;294.300447834003;12.6357382228959;281.753236207259;121.778404254587;232.539598934804;230.485956577602;54.955293739477;469.070590173967;53.1038296093962;6.26331480926702;33.2438404542402;151.08296840449;29.309452368298;29.3228209747113;110.634758533343;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Alyssum_serpyllifolium_serpyllifolium;facil;6;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;-46.264286098277;7.9614007656543;13.77040599996;-26.4603458382899;-40.922886041348;-61.436589344161;-2.497740965849;-58.0326466494884;-45.156698393673;-42.945870310445;-47.3926600624974;104.342492164336;35.6995938668099;-2.326983009411;26.2247340459876;107.969629970245;-6.4207709796045;-7.4807243528472;123.200476172339;127.264286098277;96.0385992343457;340.22959400004;6158.46034583829;280.922886041348;8.436589344161;295.497740965849;79.0326466494884;218.156698393673;215.945870310445;50.3926600624974;527.657507835664;59.3004061331901;6.326983009411;30.7752659540124;167.030370029755;20.4207709796045;21.4807243528472;131.799523827661;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Arenaria_armerina_armerina;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Arenaria;armerina;armerina;Arenaria armerina;-24.030115648013;-0.626046672209995;6.19322361834401;-334.08436770444;-28.381825300529;-25.7874805871657;-10.520164774282;-24.1324349792656;-25.612223554283;-25.822805778438;-22.6998689459069;14.505126926416;4.98622343231411;-0.36795774083752;4.8324664175301;12.269326416823;-1.5467359081042;-1.5890644226355;9.129525897082;105.030115648013;104.62604667221;347.806776381656;6466.08436770444;268.381825300529;-27.2125194128343;303.520164774282;45.1324349792656;198.612223554283;198.822805778438;25.6998689459069;617.494873073584;90.0137765676859;4.36795774083752;52.1675335824699;262.730673583177;15.5467359081042;15.5890644226355;245.870474102918;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Erinacea_anthyllis_anthyllis;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Erinacea;anthyllis;anthyllis;Erinacea anthyllis;-29.30032126599;10.7695118745264;10.876306555346;320.81092838854;-11.90956278953;-50.0591542964719;37.787716696806;-116.761331301142;-21.072172562364;-27.392940290817;-33.9137913623158;145.370430260316;25.712905211519;-2.18001180457306;20.898770192229;84.764286941451;-24.8576565248159;-7.5592417982744;155.246522263655;110.30032126599;93.2304881254736;343.123693444654;5811.18907161146;251.90956278953;-2.94084570352807;255.212283303194;137.761331301142;194.072172562364;200.392940290817;36.9137913623158;486.629569739684;69.287094788481;6.18001180457306;36.101229807771;190.235713058549;38.8576565248159;21.5592417982744;99.7534777363449;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Fumana_ericoides;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Fumana;ericoides;NA;Fumana ericoides;-58.383906500321;18.5769472457858;18.36461764301;352.92813698022;-38.943706891008;-73.7024448306636;37.741376512574;-151.324693826018;-54.40792610863;-59.830524837671;-56.613628147396;176.365285465664;24.0717813936369;-2.40053475499098;22.3439686260353;81.613861163302;-21.6768932638839;-12.544359124174;158.680483858055;139.383906500321;85.4230527542142;335.63538235699;5779.07186301978;278.943706891008;20.7024448306636;255.258623487426;172.324693826018;227.40792610863;232.830524837671;59.613628147396;455.634714534336;70.9282186063631;6.40053475499098;34.6560313739647;193.386138836698;35.6768932638839;26.544359124174;96.3195161419455;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Dianthus_brachyanthus;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Dianthus;brachyanthus;NA;Dianthus brachyanthus;-27.033353709093;8.4357983155034;16.379625688283;269.89887636636;-9.573202707219;-47.7957850648296;11.897720572638;-105.396598382015;-20.085522951667;-24.323826651614;-32.5449864207645;97.605822003953;22.4543270413291;-17.0118601493761;21.5060966170695;75.464642661628;-60.8703855821345;-67.6654667424442;147.998809363557;108.033353709093;95.5642016844966;337.620374311717;5862.10112363364;249.573202707219;-5.20421493517045;281.102279427362;126.396598382015;193.085522951667;197.323826651614;35.5449864207645;534.394177996047;72.5456729586709;21.0118601493761;35.4939033829305;199.535357338372;74.8703855821345;81.6654667424442;107.001190636443;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Ononis_pusilla_pusilla;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Ononis;pusilla;pusilla;Ononis pusilla;-34.392257845765;29.7487766116914;37.827568632643;282.92029542008;-9.99143338911901;-63.0710594853705;37.077134562621;-37.7454895206623;-30.312396392863;-25.871058214899;-39.9820715669093;-58.881447660591;22.3216652462233;-33.7582055222921;41.23120952561;68.164334816589;-113.857218238045;-126.813668962026;72.716813726398;115.392257845765;74.2512233883086;316.172431367357;5849.07970457992;249.991433389119;10.0710594853705;255.922865437379;58.7454895206623;203.312396392863;198.871058214899;42.9820715669093;690.881447660591;72.6783347537767;37.7582055222921;15.76879047439;206.835665183411;127.857218238045;140.813668962026;182.283186273602;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Thymus_granatensis_granatensis;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Thymus;granatensis;granatensis;Thymus granatensis;-38.560398917195;-0.245737284252996;5.635176247701;38.7327340961901;-35.319842858902;-43.8195739151868;-5.58912990370197;-32.8477799869428;-37.809973362454;-37.909091317122;-40.7832457299294;32.289639933614;6.5870389095428;0.24056360435304;-0.264956642243497;18.880650457141;0.0288183172466994;0.0267375023012004;2.240694072813;119.560398917195;104.245737284253;348.364823752299;6093.26726590381;275.319842858902;-9.18042608481321;298.589129903702;53.8477799869428;210.809973362454;210.909091317122;43.7832457299294;599.710360066386;88.4129610904572;3.75943639564696;57.2649566422435;256.119349542859;13.9711816827533;13.9732624976988;252.759305927187;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
3;37.077306;-3.481778;Linum_suffruticosum;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;Linum;suffruticosum;NA;Linum suffruticosum;-51.576094217482;9.5540805429939;16.893094166261;163.58544486512;-44.28767715824;-69.8214791777439;21.326989722746;-80.637711635627;-53.222095191682;-53.574878966361;-51.9714418920676;171.146303384349;32.4748341199231;-9.1287858684372;25.2330903116283;103.506996695283;-41.3863703230476;-36.2474683536476;153.283792396845;132.576094217482;94.4459194570061;337.106905833739;5968.41455513488;284.28767715824;16.8214791777439;271.673010277254;101.637711635627;226.222095191682;226.574878966361;54.9714418920676;460.853696615651;62.5251658800769;13.1287858684372;31.7669096883717;171.493003304717;55.3863703230476;50.2474683536476;101.716207603155;81;104;354;6132;240;-53;293;21;173;173;3;632;95;4;57;275;14;14;255
4;37.02325;-3.008972;Genista_umbellata_equisetiformis;facil;5;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Genista;umbellata;equisetiformis;Genista umbellata;-49.403137364874;0.598062303654999;-2.99982763959702;116.77969214499;-44.025994904617;-44.5975831910858;4.09148384572597;-46.479654739626;-46.942596745763;-47.785685586552;-46.4101601430209;-104.026244461186;-20.1799903623907;1.18416645061699;-5.9643123642912;-52.277224208506;4.0079860102913;3.9857217102735;-56.399518765248;164.403137364874;95.401937696345;342.999827639597;5965.22030785501;311.025994904617;30.5975831910858;276.908516154274;101.479654739626;253.942596745763;254.785685586552;84.4101601430209;521.026244461186;80.1799903623907;2.81583354938301;55.9643123642912;227.277224208506;13.9920139897087;14.0142782897265;216.399518765248;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Ulex_parviflorus_parviflorus;facil;0;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Ulex;parviflorus;parviflorus;Ulex parviflorus;-37.355784950765;-10.263579984142;-8.86383715400098;358.95107129747;-36.22879973082;-49.2190356708511;-5.54541675941499;-54.44939290041;-36.896537744989;-38.8321966861;-36.4757728761659;-143.194459471548;-23.7916894090519;0.43839851290387;-6.3622613658318;-58.020383293285;4.026227800816;3.9867079937041;38.160425684301;152.355784950765;106.263579984142;348.863837154001;5723.04892870253;303.22879973082;35.2190356708511;286.545416759415;109.44939290041;243.896537744989;245.8321966861;74.4757728761659;560.194459471548;83.7916894090519;3.56160148709613;56.3622613658318;233.020383293285;13.973772199184;14.0132920062959;121.839574315699;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Lavandula_stoechas;facil;8;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Lavandula;stoechas;NA;Lavandula stoechas;-44.614784241392;1.2620483590777;-5.07407483300301;262.18005875836;-48.618674786532;-46.1536169798359;2.27438631583902;-44.3363123363499;-47.778971415332;-47.060778073668;-42.3432647217085;-194.227182645801;-31.3447760109753;-0.0592577145754198;-1.8700570574524;-86.147726690955;4.1212665555467;4.1257221092373;-40.761759730855;159.614784241392;94.7379516409223;345.074074833003;5819.81994124164;315.618674786532;32.1536169798359;278.725613684161;99.3363123363499;254.778971415332;254.060778073668;80.3432647217085;611.227182645801;91.3447760109753;4.05925771457542;51.8700570574524;261.147726690955;13.8787334444533;13.8742778907627;200.761759730855;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Cistus_albidus;facil;24;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Cistus;albidus;NA;Cistus albidus;-37.137647971845;-6.173190909374;-1.251514670951;288.71967650199;-14.669028592121;-40.5029314520605;-22.634377681065;-61.190376138555;-26.509209036987;-35.399277091215;-34.257398620992;-150.637988938843;-23.4000470061319;-0.43918435523389;8.501788888416;-57.182698527798;3.8410811941035;3.7935593016168;41.002465066824;152.137647971845;102.173190909374;341.251514670951;5793.28032349801;281.669028592121;26.5029314520605;303.634377681065;116.190376138555;233.509209036987;242.399277091215;72.257398620992;567.637988938843;83.4000470061319;4.43918435523389;41.498211111584;232.182698527798;14.1589188058965;14.2064406983832;118.997534933176;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Thymus_mastichina_mastichina;facil;7;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Thymus;mastichina;mastichina;Thymus mastichina;-24.328667211497;-10.36342104842;-6.12807511264498;-506.79361174295;-43.246928235052;-20.1063772752207;-28.734365095435;-23.5077051036732;-47.341776233051;-47.296172366006;-16.5711001513503;-175.691323450741;-23.4535392158311;-0.85243709846634;-1.723835642758;-64.855636958018;1.0784252548676;1.0664037095342;-67.48441618585;139.328667211497;106.36342104842;346.128075112645;6588.79361174295;310.246928235052;6.10637727522068;309.734365095435;78.5077051036732;254.341776233051;254.296172366006;54.5711001513503;592.691323450741;83.4535392158311;4.85243709846634;51.723835642758;239.855636958018;16.9215747451324;16.9335962904658;227.48441618585;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Helichrysum_italicum_serotinum;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Helichrysum;italicum;serotinum;Helichrysum italicum;-31.931611800074;1.7414003651226;2.61444234977898;297.65839213994;-10.848461473893;-34.5054029655429;10.39248514868;-84.523097012205;-23.774128386504;-31.794032025371;-24.0412506396591;-70.596670341874;-12.9922428551414;-3.38937854291334;11.3550091165619;-23.464673589702;-18.6948162528275;-10.3475474880271;58.67144900607;146.931611800074;94.2585996348774;337.385557650221;5784.34160786006;277.848461473893;20.5054029655429;270.60751485132;139.523097012205;230.774128386504;238.794032025371;62.0412506396591;487.596670341874;72.9922428551414;7.38937854291334;38.6449908834381;198.464673589702;36.6948162528275;28.3475474880271;101.32855099393;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Ruta_montana;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Ruta;montana;NA;Ruta montana;-37.93998357165;1.5165967331112;1.518885388135;215.00872511239;-13.460877436772;-34.8259598690993;4.35475445351699;-41.510712490989;-24.222002543708;-33.403457906773;-28.1438400311096;-172.501807668623;-24.3936496639328;-0.30744166008489;16.2125365741878;-63.759194984816;2.8077633352034;2.6467383504212;-7.64528204657799;152.93998357165;94.4834032668888;338.481114611865;5866.99127488761;280.460877436772;20.8259598690993;276.645245546483;96.510712490989;231.222002543708;240.403457906773;66.1438400311096;589.501807668623;84.3936496639328;4.30744166008489;33.7874634258122;238.759194984816;15.1922366647966;15.3532616495788;167.645282046578;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Quercus_rotundifolia;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Quercus;rotundifolia;NA;Quercus rotundifolia;-42.853914891864;0.753629220414496;-1.793787976776;21.4300435949399;-55.575843925493;-31.896342670976;-25.604087746776;-37.8989629078725;-48.221132429279;-47.922023472271;-27.0692254684422;-149.831918619422;-17.6716950721671;-0.68944354689465;-1.6780988050754;-47.120939617041;2.6363015316783;2.6258466672599;-38.604687733604;157.853914891864;95.2463707795855;341.793787976776;6060.56995640506;322.575843925493;17.896342670976;306.604087746776;92.8989629078725;255.221132429279;254.922023472271;65.0692254684422;566.831918619422;77.6716950721671;4.68944354689465;51.6780988050754;222.120939617041;15.3636984683217;15.3741533327401;198.604687733604;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Ptilostemon_hispanicus;facil;0;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;-20.031000435543;-8.07345140724701;-6.96981576832201;50.8157720044001;-20.518322028426;-22.8696059785691;-14.509838239579;-24.3537196545966;-16.04129480393;-16.085383788074;-21.7127543805029;-183.163540508089;-32.0286399100376;0.8635733666816;-4.9957627654487;-91.295956308554;4.2697503698243;4.258640551672;-85.93366860235;135.031000435543;104.073451407247;346.969815768322;6031.1842279956;287.518322028426;8.86960597856909;295.509838239579;79.3537196545966;223.04129480393;223.085383788074;59.7127543805029;600.163540508089;92.0286399100376;3.1364266333184;54.9957627654487;266.295956308554;13.7302496301757;13.741359448328;245.93366860235;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Clematis_flammula;facil;1;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Clematis;flammula;NA;Clematis flammula;-29.757243716209;23.7176622435438;45.073565183004;331.34056069064;-8.75461957226798;-46.2978074575874;44.901943217362;-113.251082742303;-19.049405597674;-26.236782682592;-30.3547299316896;-215.099983026324;-29.7379703713906;-8.2889905545863;13.5074188827529;-71.89682558339;-28.591018458753;-12.8066008283205;-5.07743997198901;144.757243716209;72.2823377564562;294.926434816996;5750.65943930936;275.754619572268;32.2978074575874;236.098056782638;168.251082742303;226.049405597674;233.236782682592;68.3547299316896;632.099983026324;89.7379703713906;12.2889905545863;36.4925811172471;246.89682558339;46.591018458753;30.8066008283205;165.077439971989;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
4;37.02325;-3.008972;Teucrium_compactum;facil;1;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;Teucrium;compactum;NA;Teucrium compactum;19.7557881000105;-1.9553407972178;-3.33170911230701;54.8592140705996;16.499029757513;20.8225780810548;-1.88335822330703;15.5280944550463;17.697991891451;17.793739089505;20.5186347787388;-44.896975118028;-4.11531736302059;-0.73947922185882;0.835525711739798;-14.153662220222;-0.920118627340699;-1.0646596945683;-10.790264946105;95.2442118999895;97.9553407972178;343.331709112307;6027.1407859294;250.500970242487;-34.8225780810548;282.883358223307;39.4719055449537;189.302008108549;189.206260910495;17.4813652212612;461.896975118028;64.1153173630206;4.73947922185882;49.1644742882602;189.153662220222;18.9201186273407;19.0646596945683;170.790264946105;115;96;340;6082;267;-14;281;55;207;207;38;417;60;4;50;175;18;18;160
5;37.060722;-3.011806;Genista_cinerea;facil;4;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Genista;cinerea;NA;Genista cinerea;-15.255910858351;14.7193710090536;42.897026430842;-401.53352593027;-4.88186533153001;-23.835500974441;9.48938241859798;-40.863109544766;-8.957530126601;-15.220868939688;-12.4648383728479;-337.217964484863;-36.8877937395349;0.8756364949021;23.9924739674045;-100.425512667372;2.3872196825341;2.3537348349171;-44.423484082314;109.255910858351;82.2806289909464;301.102973569158;6450.53352593027;250.88186533153;-12.164499025559;272.510617581402;74.863109544766;193.957530126601;200.220868939688;29.4648383728479;770.217964484863;96.8877937395349;4.1243635050979;25.0075260325955;277.425512667372;16.6127803174659;16.6462651650829;206.423484082314;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
5;37.060722;-3.011806;Thymus_mastichina_mastichina;facil;1;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Thymus;mastichina;mastichina;Thymus mastichina;-45.328667211497;-9.36342104841999;-2.12807511264498;-539.79361174295;-64.246928235052;-42.1063772752207;-27.734365095435;-44.5077051036732;-69.341776233051;-69.296172366006;-37.5711001513503;-159.691323450741;-23.4535392158311;0.14756290153366;-2.723835642758;-62.855636958018;2.0784252548676;2.0664037095342;-65.48441618585;139.328667211497;106.36342104842;346.128075112645;6588.79361174295;310.246928235052;6.10637727522068;309.734365095435;78.5077051036732;254.341776233051;254.296172366006;54.5711001513503;592.691323450741;83.4535392158311;4.85243709846634;51.723835642758;239.855636958018;16.9215747451324;16.9335962904658;227.48441618585;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
5;37.060722;-3.011806;Thymus_zygis_gracilis;facil;2;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Thymus;zygis;gracilis;Thymus zygis;-42.401446401526;-9.64500416800701;1.543777914298;-434.64164875022;-49.278841474501;-36.2859690569806;-27.44448580987;-39.8771577691675;-45.795592601843;-45.955557133574;-36.467237772785;-90.283818954761;-11.6154077237941;0.30265441605845;-3.7417618364122;-32.154536871732;0.748274468264398;0.722476510036099;-47.090193729758;136.401446401526;106.645004168007;342.456222085702;6483.64164875022;295.278841474501;0.285969056980575;309.44448580987;73.8771577691675;230.795592601843;230.955557133574;53.467237772785;523.283818954761;71.6154077237941;4.69734558394155;52.7417618364122;209.154536871732;18.2517255317356;18.2775234899639;209.090193729758;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
5;37.060722;-3.011806;Quercus_rotundifolia;facil;3;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Quercus;rotundifolia;NA;Quercus rotundifolia;-63.853914891864;1.7536292204145;2.206212023224;-11.5699564050601;-76.575843925493;-53.896342670976;-24.604087746776;-58.8989629078725;-70.221132429279;-69.922023472271;-48.0692254684422;-133.831918619422;-17.6716950721671;0.31055645310535;-2.6780988050754;-45.120939617041;3.6363015316783;3.6258466672599;-36.604687733604;157.853914891864;95.2463707795855;341.793787976776;6060.56995640506;322.575843925493;17.896342670976;306.604087746776;92.8989629078725;255.221132429279;254.922023472271;65.0692254684422;566.831918619422;77.6716950721671;4.68944354689465;51.6780988050754;222.120939617041;15.3636984683217;15.3741533327401;198.604687733604;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
5;37.060722;-3.011806;Teucrium_compactum;facil;3;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Teucrium;compactum;NA;Teucrium compactum;-1.24421189998949;-0.955340797217801;0.66829088769299;21.8592140705996;-4.500970242487;-1.1774219189452;-0.883358223307027;-5.4719055449537;-4.30200810854899;-4.20626091049499;-0.4813652212612;-28.896975118028;-4.11531736302059;0.26052077814118;-0.164474288260202;-12.153662220222;0.0798813726593011;-0.0646596945682987;-8.790264946105;95.2442118999895;97.9553407972178;343.331709112307;6027.1407859294;250.500970242487;-34.8225780810548;282.883358223307;39.4719055449537;189.302008108549;189.206260910495;17.4813652212612;461.896975118028;64.1153173630206;4.73947922185882;49.1644742882602;189.153662220222;18.9201186273407;19.0646596945683;170.790264946105;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
5;37.060722;-3.011806;Adenocarpus_decorticans;facil;2;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Adenocarpus;decorticans;NA;Adenocarpus decorticans;-13.696221632578;0.192220874581494;-2.79506663141098;5.69633749120021;-17.024782071745;-19.8818381448919;-1.54390614053301;-29.3333069649051;-17.695741726214;-17.278994977191;-15.9106653690863;-108.041309832588;-16.4350339562835;0.8167324388789;-5.2858135615632;-43.241841778351;4.2271764943666;4.2405757836766;-51.339579818724;107.696221632578;96.8077791254185;346.795066631411;6043.3036625088;263.024782071745;-16.1181618551081;283.543906140533;63.3333069649051;202.695741726214;202.278994977191;32.9106653690863;541.041309832588;76.4350339562835;4.1832675611211;54.2858135615632;220.241841778351;14.7728235056334;14.7594242163234;213.339579818724;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
5;37.060722;-3.011806;Genista_umbellata_equisetiformis;facil;0;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;Genista;umbellata;equisetiformis;Genista umbellata;-70.403137364874;1.598062303655;1.00017236040298;83.7796921449899;-65.025994904617;-66.5975831910858;5.09148384572597;-67.479654739626;-68.942596745763;-69.785685586552;-67.4101601430209;-88.026244461186;-20.1799903623907;2.18416645061699;-6.9643123642912;-50.277224208506;5.0079860102913;4.9857217102735;-54.399518765248;164.403137364874;95.401937696345;342.999827639597;5965.22030785501;311.025994904617;30.5975831910858;276.908516154274;101.479654739626;253.942596745763;254.785685586552;84.4101601430209;521.026244461186;80.1799903623907;2.81583354938301;55.9643123642912;227.277224208506;13.9920139897087;14.0142782897265;216.399518765248;94;97;344;6049;246;-36;282;34;185;185;17;433;60;5;49;177;19;19;162
6;37.102278;-3.024278;Cytisus_galianoi;facil;8;45.01;54.99;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;Cytisus;galianoi;NA;Cytisus galianoi;-5.8341212972031;-1.382743517346;-1.56282108182802;16.9028674813499;-5.39258335100101;-6.8187444461095;-0.458114207430981;-3.3236419323412;-5.830928960996;-5.830928960996;-5.90253485259491;-12.084677005631;2.0931048602453;-0.12263749125998;3.1400825073906;5.65957684879899;0.1112409102108;0.1112409102108;-1.203294542365;72.8341212972031;100.382743517346;350.562821081828;5977.09713251865;224.392583351001;-56.1812555538905;282.458114207431;11.3236419323412;162.830928960996;162.830928960996;-3.09746514740509;593.084677005631;77.9068951397547;5.12263749125998;49.8599174926094;224.340423151201;18.8887590897892;18.8887590897892;224.203294542365;67;99;349;5994;219;-63;282;8;157;157;-9;581;80;5;53;230;19;19;223
6;37.102278;-3.024278;Thymus_zygis_gracilis;facil;1;45.01;54.99;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;Thymus;zygis;gracilis;Thymus zygis;-69.401446401526;-7.64500416800701;6.543777914298;-489.64164875022;-76.278841474501;-63.2859690569806;-27.44448580987;-65.8771577691675;-73.795592601843;-73.955557133574;-62.467237772785;57.716181045239;8.38459227620589;0.30265441605845;0.258238163587798;20.845463128268;0.748274468264398;0.722476510036099;13.909806270242;136.401446401526;106.645004168007;342.456222085702;6483.64164875022;295.278841474501;0.285969056980575;309.44448580987;73.8771577691675;230.795592601843;230.955557133574;53.467237772785;523.283818954761;71.6154077237941;4.69734558394155;52.7417618364122;209.154536871732;18.2517255317356;18.2775234899639;209.090193729758;67;99;349;5994;219;-63;282;8;157;157;-9;581;80;5;53;230;19;19;223
