community;code;lat;long;facilitated_species;nurse;n;canopy_percent;gap_percent;site;Axis1;Axis2;Axis3;genus;sp;sub_sp;recruit_sp;centroid_pca1;centroid_pca2;mode_pca1;mode_pca2;centroid_dist2d;mode_dist2d
3;SNEV03;37.077306;-3.481778;Helianthemum_apenninum_suffruticosum;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Helianthemum;apenninum;suffruticosum;Helianthemum apenninum;-1.513665895;0.524087673;-1.527211599;0.538054939;1.4321083782156;1.42483016857358
3;SNEV03;37.077306;-3.481778;Helianthemum_cinereum_rotundifolium;facil;2;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;1.319180043;2.054126393;1.378956043;2.047889901;2.27106649758539;2.3300025415502
3;SNEV03;37.077306;-3.481778;Alyssum_serpyllifolium_serpyllifolium;facil;6;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;1.188608415;1.971749517;1.152143846;1.975412323;2.13434711120348;2.09819521462396
3;SNEV03;37.077306;-3.481778;Arenaria_armerina_armerina;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Arenaria;armerina;armerina;Arenaria armerina;-0.262174976;1.473974066;-0.284848952;1.454193925;0.770182200374462;0.760025913078038
3;SNEV03;37.077306;-3.481778;Erinacea_anthyllis_anthyllis;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Erinacea;anthyllis;anthyllis;Erinacea anthyllis;0.200162506;1.35109412;0.398461337;1.349144512;1.24071210390167;1.42595869726004
3;SNEV03;37.077306;-3.481778;Fumana_ericoides;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Fumana;ericoides;NA;Fumana ericoides;1.763155336;1.619939741;1.842470343;1.557243719;2.71332103816596;2.79795929275874
3;SNEV03;37.077306;-3.481778;Dianthus_brachyanthus;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Dianthus;brachyanthus;NA;Dianthus brachyanthus;-0.083611667;1.868531169;-0.163771577;1.860333081;0.858446353331338;0.77805658678007
3;SNEV03;37.077306;-3.481778;Ononis_pusilla_pusilla;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Ononis;pusilla;pusilla;Ononis pusilla;-1.584456817;0.483275319;-1.594898787;0.484233748;1.49859361314638;1.50224032651857
3;SNEV03;37.077306;-3.481778;Thymus_granatensis_granatensis;facil;1;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Thymus;granatensis;granatensis;Thymus granatensis;0.648942546;0.947525499;0.664617767;0.912359501;1.82221189085328;1.85320043699227
3;SNEV03;37.077306;-3.481778;Linum_suffruticosum;facil;0;34.9;65.1;Sierra Nevada, high-elevation dolomites (Trevenque 3)  ;-0.941475862541194;1.83692162050064;-1.28419644582938;Linum;suffruticosum;NA;Linum suffruticosum;1.301749366;1.909036229;1.279943854;1.875647103;2.24438408983906;2.22175723697094
4;SNEV04;37.02325;-3.008972;Genista_umbellata_equisetiformis;facil;5;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Genista;umbellata;equisetiformis;Genista umbellata;3.257304549;0.031745985;3.232227947;0.033447926;3.04852505829528;3.02835189999803
4;SNEV04;37.02325;-3.008972;Ulex_parviflorus_parviflorus;facil;0;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Ulex;parviflorus;parviflorus;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;1.12771059342736;1.11227811926577
4;SNEV04;37.02325;-3.008972;Lavandula_stoechas;facil;8;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Lavandula;stoechas;NA;Lavandula stoechas;1.046660457;1.657193394;0.836099001;1.898421958;0.366406088049365;0.145703332064328
4;SNEV04;37.02325;-3.008972;Cistus_albidus;facil;24;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Cistus;albidus;NA;Cistus albidus;2.505466931;1.150790677;2.528327135;1.129094504;1.78874736678884;1.81921662296422
4;SNEV04;37.02325;-3.008972;Thymus_mastichina_mastichina;facil;7;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Thymus;mastichina;mastichina;Thymus mastichina;2.415520476;1.430714478;2.438424444;1.43033643;1.58891982837014;1.61042644327053
4;SNEV04;37.02325;-3.008972;Helichrysum_italicum_serotinum;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Helichrysum;italicum;serotinum;Helichrysum italicum;1.304317144;1.655682302;1.366387892;1.712518318;0.509460494028728;0.522242780768212
4;SNEV04;37.02325;-3.008972;Ruta_montana;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Ruta;montana;NA;Ruta montana;1.464948516;1.737252709;1.444454709;1.715167217;0.594728515821262;0.587139944847826
4;SNEV04;37.02325;-3.008972;Quercus_rotundifolia;facil;2;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Quercus;rotundifolia;NA;Quercus rotundifolia;2.732264092;1.283547636;2.706683197;1.301862296;1.93758751849202;1.90703718022644
4;SNEV04;37.02325;-3.008972;Ptilostemon_hispanicus;facil;0;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;1.163922655;1.01982579;1.146960232;1.008788061;1.01250993502355;1.01959249815144
4;SNEV04;37.02325;-3.008972;Clematis_flammula;facil;1;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Clematis;flammula;NA;Clematis flammula;0.646177238;-0.542545564;0.59652714;-0.539151148;2.56476706689152;2.56745498461532
4;SNEV04;37.02325;-3.008972;Teucrium_compactum;facil;1;59.86;40.14;Sierra Nevada, low-elevation mica schists (Ragua 1)  ;0.93439238947851;2.00597599444708;0.17592925251597;Teucrium;compactum;NA;Teucrium compactum;-0.175340437;2.293543803;-0.20062404;2.299676108;1.14638657994584;1.17240012448274
5;SNEV05;37.060722;-3.011806;Genista_cinerea;facil;4;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Genista;cinerea;NA;Genista cinerea;-1.776771801;0.86895797;-1.773592453;0.919684346;2.30096837350206;2.2649548130204
5;SNEV05;37.060722;-3.011806;Thymus_mastichina_mastichina;facil;1;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Thymus;mastichina;mastichina;Thymus mastichina;2.415520476;1.430714478;2.438424444;1.43033643;2.66730396934351;2.68876566043047
5;SNEV05;37.060722;-3.011806;Thymus_zygis_gracilis;facil;2;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Thymus;zygis;gracilis;Thymus zygis;2.068415395;1.86383238;2.175804002;1.846253538;2.20297725026766;2.31139971406349
5;SNEV05;37.060722;-3.011806;Quercus_rotundifolia;facil;3;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Quercus;rotundifolia;NA;Quercus rotundifolia;2.732264092;1.283547636;2.706683197;1.301862296;3.01601464759973;2.98545917249161
5;SNEV05;37.060722;-3.011806;Teucrium_compactum;facil;3;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Teucrium;compactum;NA;Teucrium compactum;-0.175340437;2.293543803;-0.20062404;2.299676108;0.158102768607644;0.172579556106245
5;SNEV05;37.060722;-3.011806;Adenocarpus_decorticans;facil;2;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Adenocarpus;decorticans;NA;Adenocarpus decorticans;0.163479582;2.082917198;0.129475453;2.069234019;0.398102509700972;0.391279578269624
5;SNEV05;37.060722;-3.011806;Genista_umbellata_equisetiformis;facil;0;60.87;39.13;Sierra Nevada, mid-elevation mica schists (Ragua 2)  ;-0.0662905577221743;2.4080191683451;0.199887211469691;Genista;umbellata;equisetiformis;Genista umbellata;3.257304549;0.031745985;3.232227947;0.033447926;4.08570173597053;4.06433425187532
6;SNEV06;37.102278;-3.024278;Cytisus_galianoi;facil;8;45.01;54.99;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;-1.52599332149488;2.29876565242212;-0.491905898827539;Cytisus;galianoi;NA;Cytisus galianoi;-1.528025014;2.244343922;-1.518307196;2.235837414;0.0544596411719118;0.063395896681365
6;SNEV06;37.102278;-3.024278;Thymus_zygis_gracilis;facil;1;45.01;54.99;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;-1.52599332149488;2.29876565242212;-0.491905898827539;Thymus;zygis;gracilis;Thymus zygis;2.068415395;1.86383238;2.175804002;1.846253538;3.62062715184458;3.72935257624331
6;SNEV06;37.102278;-3.024278;Helichrysum_italicum_serotinum;facil;5;45.01;54.99;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;-1.52599332149488;2.29876565242212;-0.491905898827539;Helichrysum;italicum;serotinum;Helichrysum italicum;1.304317144;1.655682302;1.366387892;1.712518318;2.90244957349477;2.95119552407074
6;SNEV06;37.102278;-3.024278;Genista_versicolor;facil;1;45.01;54.99;Sierra Nevada, high-elevation mica schists (Ragua 3)  ;-1.52599332149488;2.29876565242212;-0.491905898827539;Genista;versicolor;NA;Genista versicolor;-0.339352785;1.92443476;-0.545923271;1.874527363;1.24428267683609;1.06794917018032
7;SNEV07;37.0375;-3.573444;Rosmarinus_officinalis;facil;5;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;1.40368729259661;1.37476274248862
7;SNEV07;37.0375;-3.573444;Thymus_granatensis_granatensis;facil;1;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Thymus;granatensis;granatensis;Thymus granatensis;0.648942546;0.947525499;0.664617767;0.912359501;0.361445002403421;0.397122654537787
7;SNEV07;37.0375;-3.573444;Ulex_parviflorus_parviflorus;facil;13;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Ulex;parviflorus;parviflorus;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;1.23933323281986;1.07018843042466
7;SNEV07;37.0375;-3.573444;Cistus_clusii_clusii;facil;1;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Cistus;clusii;clusii;Cistus clusii;1.83994143;1.686290729;1.870730495;1.665570978;1.53759154551067;1.56038448138771
7;SNEV07;37.0375;-3.573444;Argyrolobium_zanonii_zanonii;facil;9;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Argyrolobium;zanonii;zanonii;Argyrolobium zanonii;-1.020700156;-0.106770473;-1.132688711;-0.171802944;1.91350960150998;2.04006880350016
7;SNEV07;37.0375;-3.573444;Coris_monspeliensis_monspeliensis;facil;4;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Coris;monspeliensis;monspeliensis;Coris monspeliensis;1.343067691;1.069427505;1.351832899;1.07043325;0.967360628722179;0.975927872898135
7;SNEV07;37.0375;-3.573444;Fumana_ericoides;facil;2;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Fumana;ericoides;NA;Fumana ericoides;1.763155336;1.619939741;1.842470343;1.557243719;1.44408287041315;1.50362719046419
7;SNEV07;37.0375;-3.573444;Helianthemum_syriacum;facil;1;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Helianthemum;syriacum;NA;Helianthemum syriacum;2.64839933;-0.169017024;2.784328254;-0.556965447;2.64277052974643;2.97080590360527
7;SNEV07;37.0375;-3.573444;Lavandula_lanata;facil;1;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Lavandula;lanata;NA;Lavandula lanata;1.262390986;1.95106634;1.279061938;1.945879219;1.1605608043379;1.1698894242615
7;SNEV07;37.0375;-3.573444;Polygala_rupestris;facil;1;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Polygala;rupestris;NA;Polygala rupestris;1.488244108;0.938489076;1.420100093;0.969254648;1.1335522396407;1.06034220006862
7;SNEV07;37.0375;-3.573444;Quercus_rotundifolia;facil;1;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Quercus;rotundifolia;NA;Quercus rotundifolia;2.732264092;1.283547636;2.706683197;1.301862296;2.35037858565127;2.32560231648977
7;SNEV07;37.0375;-3.573444;Halimium_atriplicifolium_atriplicifolium;facil;0;38.93;61.07;Sierra Nevada, low-elevation dolomites (Padul 1) ;0.383630753227157;1.19298861716252;-1.47647733813706;Halimium;atriplicifolium;atriplicifolium;Halimium atriplicifolium;1.887249378;1.245648554;1.852099559;1.220913849;1.50454047393598;1.46873430275904
8;SNEV08;37.043028;-3.526278;Rosmarinus_officinalis;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;1.8115838382959;1.78741224897303
8;SNEV08;37.043028;-3.526278;Ulex_parviflorus_parviflorus;facil;5;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Ulex;parviflorus;parviflorus;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;1.82834493530542;1.66862382014629
8;SNEV08;37.043028;-3.526278;Fumana_ericoides;facil;3;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Fumana;ericoides;NA;Fumana ericoides;1.763155336;1.619939741;1.842470343;1.557243719;1.96212713274734;2.03496436541009
8;SNEV08;37.043028;-3.526278;Thymus_granatensis_granatensis;facil;4;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Thymus;granatensis;granatensis;Thymus granatensis;0.648942546;0.947525499;0.664617767;0.912359501;0.94700759147721;0.977708414401544
8;SNEV08;37.043028;-3.526278;Coris_monspeliensis_monspeliensis;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Coris;monspeliensis;monspeliensis;Coris monspeliensis;1.343067691;1.069427505;1.351832899;1.07043325;1.56320234090252;1.5715693814978
8;SNEV08;37.043028;-3.526278;Cistus_clusii_clusii;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Cistus;clusii;clusii;Cistus clusii;1.83994143;1.686290729;1.870730495;1.665570978;2.04682587509534;2.07449551573215
8;SNEV08;37.043028;-3.526278;Dianthus_brachyanthus;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Dianthus;brachyanthus;NA;Dianthus brachyanthus;-0.083611667;1.868531169;-0.163771577;1.860333081;0.485006095519069;0.466412081051851
8;SNEV08;37.043028;-3.526278;Arenaria_armerina_armerina;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Arenaria;armerina;armerina;Arenaria armerina;-0.262174976;1.473974066;-0.284848952;1.454193925;0.110140987903703;0.11552507947709
8;SNEV08;37.043028;-3.526278;Linum_suffruticosum;facil;1;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Linum;suffruticosum;NA;Linum suffruticosum;1.301749366;1.909036229;1.279943854;1.875647103;1.57420265763313;1.54287396756313
8;SNEV08;37.043028;-3.526278;Paronychia_suffruticosa_suffruticosa;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Paronychia;suffruticosa;suffruticosa;Paronychia suffruticosa;2.645258612;0.945122099;2.644077973;0.947627908;2.86666385074581;2.86510595366666
8;SNEV08;37.043028;-3.526278;Thymelaea_tartonraira_austroiberica;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Thymelaea;tartonraira;austroiberica;Thymelaea tartonraira;2.482245343;0.810162785;2.598585869;0.801012014;2.73144184611082;2.84709156264897
8;SNEV08;37.043028;-3.526278;Anthyllis_tejedensis_tejedensis;facil;4;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Anthyllis;tejedensis;tejedensis;Anthyllis tejedensis;0.987474302;0.725233403;0.969793857;0.757557755;1.35086137094082;1.31963094814514
8;SNEV08;37.043028;-3.526278;Alyssum_serpyllifolium_serpyllifolium;facil;1;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;1.188608415;1.971749517;1.152143846;1.975412323;1.49088774454686;1.45879109638419
8;SNEV08;37.043028;-3.526278;Helianthemum_apenninum_suffruticosum;facil;0;33.28;66.72;Sierra Nevada, mid-elevation dolomites (Padul 2)  ;-0.185971930954168;1.39444964747244;-1.43689062083347;Helianthemum;apenninum;suffruticosum;Helianthemum apenninum;-1.513665895;0.524087673;-1.527211599;0.538054939;1.58754566194844;1.5913314374571
9;SNEV09;37.139861;-3.481917;Salvia_lavandulifolia_vellerea;facil;3;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Salvia;lavandulifolia;vellerea;Salvia lavandulifolia;0.663546891;1.793289091;0.665799994;1.810664962;0.376994074902602;0.391273145155216
9;SNEV09;37.139861;-3.481917;Teucrium_similatum;facil;21;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Teucrium;similatum;NA;Teucrium similatum;0.669123039;0.912087378;0.685960999;0.886632922;0.663459657662949;0.693544371953156
9;SNEV09;37.139861;-3.481917;Genista_cinerea;facil;1;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Genista;cinerea;NA;Genista cinerea;-1.776771801;0.86895797;-1.773592453;0.919684346;2.27563920736822;2.25858084137597
9;SNEV09;37.139861;-3.481917;Bupleurum_spinosum;facil;3;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Bupleurum;spinosum;NA;Bupleurum spinosum;0.690235777;1.759756508;0.695448669;1.745545253;0.373513607171039;0.368671198235148
9;SNEV09;37.139861;-3.481917;Santolina_chamaecyparissus_chamaecyparissus;facil;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Santolina;chamaecyparissus;chamaecyparissus;Santolina chamaecyparissus;1.021592748;1.822199077;0.9968216;1.847160976;0.687763910794306;0.677291789297176
9;SNEV09;37.139861;-3.481917;Thymus_mastichina_mastichina;facil;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Thymus;mastichina;mastichina;Thymus mastichina;2.415520476;1.430714478;2.438424444;1.43033643;2.01379966368659;2.03669792481612
9;SNEV09;37.139861;-3.481917;Rhamnus_saxatilis;facil;5;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Rhamnus;saxatilis;NA;Rhamnus saxatilis;0.089928798;1.773130182;0.078767934;1.759979798;0.403061906876322;0.403864780134106
9;SNEV09;37.139861;-3.481917;Lavandula_lanata;facil;6;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Lavandula;lanata;NA;Lavandula lanata;1.262390986;1.95106634;1.279061938;1.945879219;0.960745040683525;0.973393811943819
9;SNEV09;37.139861;-3.481917;Linum_suffruticosum;facil;7;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Linum;suffruticosum;NA;Linum suffruticosum;1.301749366;1.909036229;1.279943854;1.875647103;0.978629669696169;0.945606843284923
9;SNEV09;37.139861;-3.481917;Teucrium_webbianum;facil;2;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Teucrium;webbianum;NA;Teucrium webbianum;0.918603999;2.002520637;0.950452482;2.04216454;0.705553143825942;0.755933265802885
9;SNEV09;37.139861;-3.481917;Ulex_parviflorus_parviflorus;facil;6;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Ulex;parviflorus;parviflorus;Ulex parviflorus;1.620235348;1.110794103;1.438859605;1.014676119;1.28355273013154;1.15197135677179
9;SNEV09;37.139861;-3.481917;Staehelina_dubia;facil;5;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Staehelina;dubia;NA;Staehelina dubia;-1.051908944;-0.218926814;-1.014133473;-0.209282079;2.26785976302989;2.23633382019746
9;SNEV09;37.139861;-3.481917;Helianthemum_cinereum_rotundifolium;facil;8;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;1.319180043;2.054126393;1.378956043;2.047889901;1.05982391625178;1.10888458357068
9;SNEV09;37.139861;-3.481917;Fumana_ericoides;facil;3;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Fumana;ericoides;NA;Fumana ericoides;1.763155336;1.619939741;1.842470343;1.557243719;1.363105822667;1.43924105954942
9;SNEV09;37.139861;-3.481917;Rosmarinus_officinalis;facil;6;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;1.21855257113513;1.19298155847691
9;SNEV09;37.139861;-3.481917;Anthyllis_tejedensis_tejedensis;facil;2;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Anthyllis;tejedensis;tejedensis;Anthyllis tejedensis;0.987474302;0.725233403;0.969793857;0.757557755;0.98623887603466;0.949732649186081
9;SNEV09;37.139861;-3.481917;Alyssum_serpyllifolium_serpyllifolium;facil;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Alyssum;serpyllifolium;serpyllifolium;Alyssum serpyllifolium;1.188608415;1.971749517;1.152143846;1.975412323;0.905547689090986;0.876028444932216
9;SNEV09;37.139861;-3.481917;Arenaria_armerina_armerina;facil;0;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Arenaria;armerina;armerina;Arenaria armerina;-0.262174976;1.473974066;-0.284848952;1.454193925;0.667481231033305;0.691707651391493
9;SNEV09;37.139861;-3.481917;Ptilostemon_hispanicus;facil;1;51.66;48.34;Sierra Nevada, low-elevation limestones (Granada 1)  ;0.403707518003355;1.52014438072287;-1.41871634589666;Ptilostemon;hispanicus;NA;Ptilostemon hispanicus;1.163922655;1.01982579;1.146960232;1.008788061;0.910080077104066;0.902169542039573
10;SNEV10;37.112889;-3.454472;Rosmarinus_officinalis;facil;10;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Rosmarinus;officinalis;NA;Rosmarinus officinalis;1.510475488;2.029982619;1.494887424;2.00235949;1.77541699971285;1.75584579639869
10;SNEV10;37.112889;-3.454472;Teucrium_similatum;facil;2;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Teucrium;similatum;NA;Teucrium similatum;0.669123039;0.912087378;0.685960999;0.886632922;1.23851356751969;1.26815688425467
10;SNEV10;37.112889;-3.454472;Salvia_lavandulifolia_vellerea;facil;2;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Salvia;lavandulifolia;vellerea;Salvia lavandulifolia;0.663546891;1.793289091;0.665799994;1.810664962;0.907326004832647;0.910565565670121
10;SNEV10;37.112889;-3.454472;Helianthemum_cinereum_rotundifolium;facil;30;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Helianthemum;cinereum;rotundifolium;Helianthemum cinereum;1.319180043;2.054126393;1.378956043;2.047889901;1.59123339795514;1.64881079030419
10;SNEV10;37.112889;-3.454472;Coris_monspeliensis_monspeliensis;facil;6;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Coris;monspeliensis;monspeliensis;Coris monspeliensis;1.343067691;1.069427505;1.351832899;1.07043325;1.72576140009051;1.73342465878989
10;SNEV10;37.112889;-3.454472;Linum_suffruticosum;facil;4;63.74;36.26;Sierra Nevada, mid-elevation limestones (Granada 2)  ;-0.24275432510461;1.75017778467697;-1.26583219086986;Linum;suffruticosum;NA;Linum suffruticosum;1.301749366;1.909036229;1.279943854;1.875647103;1.55265181453167;1.527858728577
