community;code;site;lat;long;recruit_species;recruit_sp;genus;sp;sub_sp;nurse;n;canopy_percent;gap_percent
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;open;4;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;open;0;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;open;9;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;open;12;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;open;13;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;open;1;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;open;193;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;open;14;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;2;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;open;3;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;47;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;43;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;open;3;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rhamnus_myrtifolia;Rhamnus myrtifolia;Rhamnus;myrtifolia;NA;open;1;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rosa_canina;Rosa canina;Rosa;canina;NA;open;17;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;open;44;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Salvia_lavandulifolia;Salvia lavandulifolia;Salvia;lavandulifolia;NA;open;4;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;open;9;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;open;53;32.54;67.46
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Acer_granatense;Acer granatense;Acer;granatense;NA;open;118;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Amelanchier_ovalis;Amelanchier ovalis;Amelanchier;ovalis;NA;open;19;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;open;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;open;6;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_crispus;Cistus crispus;Cistus;crispus;NA;open;9;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_populifolius;Cistus populifolius;Cistus;populifolius;NA;open;1;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;open;59;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Crataegus_laciniata;Crataegus laciniata;Crataegus;laciniata;NA;open;69;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;open;363;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;open;292;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Daphne_laureola;Daphne laureola;Daphne;laureola;NA;open;8;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;open;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Ilex_aquifolium;Ilex aquifolium;Ilex;aquifolium;NA;open;1;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Juniperus_communis;Juniperus communis;Juniperus;communis;NA;open;8;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;open;7;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Malus_sylvestris;Malus sylvestris;Malus;sylvestris;NA;open;40;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;open;234;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Pinus_pinaster;Pinus pinaster;Pinus;pinaster;NA;open;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Prunus_mahaleb;Prunus mahaleb;Prunus;mahaleb;NA;open;1;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;77;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;292;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;123;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;open;23;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Rosa_canina;Rosa canina;Rosa;canina;NA;open;88;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Sorbus_aria;Sorbus aria;Sorbus;aria;NA;open;2;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;open;20;25.44;74.56
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;open;0;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;open;20;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Crataegus_laciniata;Crataegus laciniata;Crataegus;laciniata;NA;open;2;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;open;17;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;open;5;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;open;4;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;open;0;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;open;309;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Pinus_pinaster;Pinus pinaster;Pinus;pinaster;NA;open;19;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;15;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;69;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;59;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;open;8;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Rhamnus_saxatilis;Rhamnus saxatilis;Rhamnus;saxatilis;NA;open;0;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Rosa_canina;Rosa canina;Rosa;canina;NA;open;10;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Sorbus_aria;Sorbus aria;Sorbus;aria;NA;open;0;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Sorbus_torminalis;Sorbus torminalis;Sorbus;torminalis;NA;open;3;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;open;36;27.36;72.64
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;open;47;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;open;30;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;open;1;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;open;1;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;open;8;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;open;3;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;open;10;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;open;14;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;1;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;open;1;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;2;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;44;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;open;2;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Rosa_canina;Rosa canina;Rosa;canina;NA;open;20;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;open;29;54.72;45.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Acer_monspessulanum;Acer monspessulanum;Acer;monspessulanum;NA;open;26;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Amelanchier_ovalis;Amelanchier ovalis;Amelanchier;ovalis;NA;open;2;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Arbutus_unedo;Arbutus unedo;Arbutus;unedo;NA;open;1;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;open;21;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Bupleurum_gibraltaricum;Bupleurum gibraltaricum;Bupleurum;gibraltaricum;NA;open;5;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;open;14;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Colutea_hispanica;Colutea hispanica;Colutea;hispanica;NA;open;1;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Cotoneaster_granatensis;Cotoneaster granatensis;Cotoneaster;granatensis;NA;open;1;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;open;368;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Daphne_gnidium;Daphne gnidium;Daphne;gnidium;NA;open;32;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;open;1;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;open;16;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;open;53;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;open;46;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;open;24;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Olea_europaea;Olea europaea;Olea;europaea;NA;open;2;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Phillyrea_latifolia;Phillyrea latifolia;Phillyrea;latifolia;NA;open;323;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;open;592;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;open;44;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Prunus_mahaleb;Prunus mahaleb;Prunus;mahaleb;NA;open;5;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;11;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;190;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;89;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Rhamnus_alaternus;Rhamnus alaternus;Rhamnus;alaternus;NA;open;115;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Rosa_canina;Rosa canina;Rosa;canina;NA;open;51;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Ruscus_aculeatus;Ruscus aculeatus;Ruscus;aculeatus;NA;open;10;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Sorbus_aria;Sorbus aria;Sorbus;aria;NA;open;11;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;open;14;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;open;6;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;open;80;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Viburnum_tinus;Viburnum tinus;Viburnum;tinus;NA;open;8;52.72;47.28
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;open;2;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;open;36;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cistus_populifolius;Cistus populifolius;Cistus;populifolius;NA;open;18;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;open;2;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Crataegus_laciniata;Crataegus laciniata;Crataegus;laciniata;NA;open;48;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;open;245;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;open;3;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Daphne_laureola;Daphne laureola;Daphne;laureola;NA;open;20;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;open;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Ilex_aquifolium;Ilex aquifolium;Ilex;aquifolium;NA;open;11;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Juniperus_communis;Juniperus communis;Juniperus;communis;NA;open;26;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;open;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;open;2;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Ligustrum_vulgare;Ligustrum vulgare;Ligustrum;vulgare;NA;open;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;open;7;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;open;443;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Pinus_pinaster;Pinus pinaster;Pinus;pinaster;NA;open;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;49;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;153;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;70;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;open;10;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Rosa_canina;Rosa canina;Rosa;canina;NA;open;59;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Ruscus_aculeatus;Ruscus aculeatus;Ruscus;aculeatus;NA;open;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Sorbus_torminalis;Sorbus torminalis;Sorbus;torminalis;NA;open;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;open;81;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Viburnum_lantana;Viburnum lantana;Viburnum;lantana;NA;open;1;29.56;70.44
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;open;4;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Cistus_crispus;Cistus crispus;Cistus;crispus;NA;open;9;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;open;40;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;open;325;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;open;46;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Daphne_laureola;Daphne laureola;Daphne;laureola;NA;open;9;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Ilex_aquifolium;Ilex aquifolium;Ilex;aquifolium;NA;open;0;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Juniperus_communis;Juniperus communis;Juniperus;communis;NA;open;1;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;open;21;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;open;838;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;open;141;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;open;142;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;open;157;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;open;51;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Rhamnus_saxatilis;Rhamnus saxatilis;Rhamnus;saxatilis;NA;open;1;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Rosa_canina;Rosa canina;Rosa;canina;NA;open;69;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Sorbus_torminalis;Sorbus torminalis;Sorbus;torminalis;NA;open;6;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;open;1;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Viburnum_lantana;Viburnum lantana;Viburnum;lantana;NA;open;14;38.36;61.64
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Asparagus_horridus;Asparagus horridus;Asparagus;horridus;NA;open;3;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Cistus_libanotis;Cistus libanotis;Cistus;libanotis;NA;open;20;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;open;0;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Cytisus_grandiflorus;Cytisus grandiflorus;Cytisus;grandiflorus;NA;open;2;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Erica_scoparia;Erica scoparia;Erica;scoparia;NA;open;0;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Halimium_commutatum;Halimium commutatum;Halimium;commutatum;NA;open;41;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Halimium_halimifolium;Halimium halimifolium;Halimium;halimifolium;NA;open;7;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Helichrysum_picardii;Helichrysum picardii;Helichrysum;picardii;NA;open;30;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Juniperus_phoenicea_turbinata;Juniperus phoenicea;Juniperus;phoenicea;turbinata;open;1;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Lavandula_stoechas;Lavandula stoechas;Lavandula;stoechas;NA;open;40;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;open;0;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Pinus_pinea;Pinus pinea;Pinus;pinea;NA;open;11;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;open;6;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Stauracanthus_genistoides;Stauracanthus genistoides;Stauracanthus;genistoides;NA;open;0;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;open;12;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Ulex_australis;Ulex australis;Ulex;australis;NA;open;6;58.1071400143278;41.8928599856722
